Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,199.7619,0.8676604,200.0,196.0,199.76190476190476,49.73743438720703,183607,292.5477089881897,,44
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,49.3837776184082,187607,297.8579680919647,,45
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,48.68714141845703,191607,303.67451071739197,,46
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,47.77127456665039,195607,310.00836849212646,,47
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,47.35393142700195,199607,314.9130530357361,,48
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.78469467163086,203607,320.7671594619751,,49
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.58795928955078,207607,326.9334604740143,,50
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.332279205322266,211607,332.0297107696533,,51
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,44.58509063720703,215607,338.0613534450531,,52
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.35900115966797,219607,343.9928517341614,,53
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.37777328491211,223607,349.67288041114807,,54
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,44.04817581176758,227607,356.3939595222473,,55
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.1269645690918,231607,362.6670038700104,,56
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.146934509277344,235607,369.2360608577728,,57
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.216487884521484,239607,374.3779294490814,,58
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.31139373779297,243607,380.9147071838379,,59
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.61464309692383,247607,387.9521920681,,60
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.70090103149414,251607,393.35724401474,,61
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.83319091796875,255607,398.907057762146,,62
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.18233108520508,259607,405.3513021469116,,63
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.230018615722656,263607,412.4065537452698,,64
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.24489974975586,267607,418.888610124588,,65
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.29975891113281,271607,424.68358635902405,,66
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.49346160888672,275607,431.98179841041565,,67
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,44.59247589111328,279607,438.1255202293396,,68
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,44.58401107788086,283607,445.51380610466003,,69
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,44.20542526245117,287607,453.4648141860962,,70
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.943145751953125,291607,460.3395023345947,,71
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,43.39706802368164,295607,467.566513299942,,72
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.67151641845703,299607,472.93696904182434,,73
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.611602783203125,303607,478.8014512062073,,74
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.79990768432617,307607,485.97478890419006,,75
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.93046569824219,311607,492.2589933872223,,76
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.23004913330078,315607,498.74406719207764,,77
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.997196197509766,319607,503.94497060775757,,78
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,43.33665466308594,323607,509.7333643436432,,79
194.33333,3.399346,199.0,191.0,194.33333333333334,200.0,0.0,200.0,200.0,200.0,41.12236785888672,327607,517.7456243038177,,80
167.0,4.9665546,171.0,160.0,167.0,195.71428,4.494895,200.0,187.0,195.71428571428572,41.258296966552734,331717,524.2963347434998,,81
141.33333,6.342099,150.0,135.0,141.33333333333334,161.68,5.364476,174.0,151.0,161.68,33.5168342590332,335759,530.0855867862701,,82
103.6,39.892857,127.0,24.0,103.6,136.8,22.286617,150.0,20.0,136.8,28.98546028137207,339863,535.6915819644928,,83
50.0,44.904343,121.0,15.0,50.0,91.61364,52.115788,142.0,15.0,91.61363636363636,25.012653350830078,343894,542.9211070537567,,84
36.81818,37.696926,120.0,14.0,36.81818181818182,53.893333,48.98342,132.0,13.0,53.89333333333333,19.608238220214844,347936,549.5162398815155,,85
69.333336,52.014954,122.0,15.0,69.33333333333333,60.22059,50.442997,130.0,13.0,60.220588235294116,20.60065269470215,352031,555.3028678894043,,86
102.25,46.922142,131.0,21.0,102.25,67.9661,51.46793,129.0,14.0,67.96610169491525,21.139806747436523,356041,560.8220400810242,,87
128.0,5.338539,135.0,120.0,128.0,91.31111,47.79392,130.0,13.0,91.31111111111112,23.523488998413086,360150,567.2409174442291,,88
134.66667,3.6817868,139.0,130.0,134.66666666666666,115.65714,33.789215,136.0,15.0,115.65714285714286,23.517892837524414,364198,574.2149314880371,,89
139.0,3.5590262,142.0,134.0,139.0,134.53334,4.890353,144.0,124.0,134.53333333333333,26.357881546020508,368234,581.2201905250549,,90
146.66667,1.8856181,148.0,144.0,146.66666666666666,143.60715,4.490779,154.0,135.0,143.60714285714286,26.780715942382812,372255,586.6712417602539,,91
168.0,5.8878407,174.0,160.0,168.0,152.85185,4.994098,164.0,141.0,152.85185185185185,29.5662841796875,376382,593.3635742664337,,92
181.0,0.8164966,182.0,180.0,181.0,164.88,4.99856,174.0,155.0,164.88,30.789403915405273,380504,601.381233215332,,93
192.0,2.9439204,196.0,189.0,192.0,177.47826,6.6846323,190.0,165.0,177.47826086956522,33.95323181152344,384586,608.0549249649048,,94
200.0,0.0,200.0,200.0,200.0,191.19048,7.3070025,200.0,177.0,191.1904761904762,35.763999938964844,388601,614.1329572200775,,95
200.0,0.0,200.0,200.0,200.0,199.5238,1.4677176,200.0,195.0,199.52380952380952,39.182491302490234,392791,619.8856136798859,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,39.187095642089844,396791,627.0092754364014,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.826316833496094,400791,633.3270418643951,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,39.83397674560547,404791,639.7225043773651,,99
