Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
212.27779,71.81392,300.57886,124.67557,1000.0,120.73087,83.342514,281.67908,49.37949,1000.0,-0.06639675796031952,18.789268493652344,435000,2005.7755465507507,,86
109.22903,122.789795,264.71378,-35.47879,1000.0,267.84125,23.698565,293.61502,226.05377,1000.0,-0.11314284056425095,14.169207572937012,440000,2014.8010301589966,,87
248.73894,166.3484,413.8922,21.072731,1000.0,276.56555,114.68823,376.68353,61.9104,1000.0,-0.0968853160738945,23.217327117919922,445000,2026.5209901332855,,88
205.8595,217.12503,391.27652,-98.81671,1000.0,355.46027,83.27809,495.26825,233.0781,1000.0,-0.06202813610434532,25.10527992248535,450000,2034.9050374031067,,89
150.2796,156.1865,273.3899,-70.09689,1000.0,164.05835,62.467533,266.76868,112.00581,1000.0,-0.053273413330316544,33.71743392944336,455000,2043.5460467338562,,90
288.87555,64.023964,378.9068,235.53036,1000.0,193.55103,130.5544,369.5075,-7.1772156,1000.0,-0.07617263495922089,30.113845825195312,460000,2178.300717115402,,91
299.80026,66.45373,387.33356,226.40948,1000.0,277.9298,221.78337,470.55847,-148.60559,1000.0,-0.0654429942369461,30.145721435546875,465000,2186.928243160248,,92
315.84384,21.07385,344.7721,295.17267,1000.0,284.50693,63.84254,352.44153,177.15799,1000.0,-0.0361669547855854,29.527006149291992,470000,2198.6141409873962,,93
224.5926,29.339066,256.12897,185.47353,1000.0,289.51816,46.48192,330.0929,214.97635,1000.0,-0.1045621708035469,23.336111068725586,475000,2207.8820464611053,,94
238.93571,65.874214,330.26086,177.33875,1000.0,279.56744,35.791477,310.26,213.99591,1000.0,-0.08330056071281433,14.139718055725098,480000,2217.3851404190063,,95
285.9834,130.39445,416.75122,107.99886,1000.0,251.45015,113.673294,414.91644,102.712906,1000.0,-0.07438339293003082,21.244558334350586,485000,2225.9565522670746,,96
162.26756,213.2506,316.61023,-139.28622,1000.0,315.18594,76.32582,429.9613,221.70642,1000.0,-0.12004484236240387,26.075725555419922,490000,2238.305663585663,,97
377.19592,127.23083,553.0327,256.22318,1000.0,297.68964,119.83359,446.5244,107.92375,1000.0,-0.06693237274885178,23.96199607849121,495000,2247.2587172985077,,98
374.3394,163.19917,605.0359,253.04958,1000.0,277.3996,75.60012,387.34103,180.01889,1000.0,-0.05023454502224922,37.21486282348633,500000,2256.224224805832,,99
