Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
44.304348,21.748434,87.0,9.0,44.30434782608695,58.26744,25.468824,111.0,7.0,58.26744186046512,91.83964538574219,216498,332.2271339893341,,42
50.05,19.142818,86.0,11.0,50.05,53.80645,23.744726,98.0,8.0,53.806451612903224,85.55329132080078,221502,338.94364404678345,,43
55.157894,19.236103,79.0,13.0,55.1578947368421,53.76344,21.708923,95.0,6.0,53.763440860215056,81.4840087890625,226502,346.0518615245819,,44
61.235294,14.996194,77.0,27.0,61.23529411764706,56.177776,19.432262,86.0,8.0,56.17777777777778,81.6900634765625,231558,352.8046464920044,,45
61.411766,21.09658,81.0,13.0,61.411764705882355,55.0,21.293497,95.0,7.0,55.0,82.34245300292969,236618,359.8529324531555,,46
63.625,24.315311,98.0,24.0,63.625,55.72222,24.523924,96.0,5.0,55.72222222222222,87.5534439086914,241633,369.74060583114624,,47
79.69231,18.352886,100.0,44.0,79.6923076923077,68.87671,22.748745,101.0,7.0,68.87671232876713,100.13211822509766,246661,376.9412727355957,,48
102.6,8.464042,113.0,83.0,102.6,78.640625,21.131557,115.0,26.0,78.640625,110.65442657470703,251694,383.74488949775696,,49
112.5,16.487875,136.0,78.0,112.5,88.52631,20.961205,119.0,25.0,88.52631578947368,122.6504898071289,256740,391.0143482685089,,50
112.44444,39.889046,164.0,19.0,112.44444444444444,104.375,24.061228,137.0,24.0,104.375,141.39984130859375,261750,400.84381008148193,,51
179.5,82.17613,334.0,104.0,179.5,121.45238,35.25769,186.0,24.0,121.45238095238095,172.82891845703125,266851,407.5101270675659,,52
354.66666,198.3773,635.0,205.0,354.6666666666667,170.06667,53.5574,337.0,32.0,170.06666666666666,241.82467651367188,271953,414.3362147808075,,53
305.0,44.78839,369.0,253.0,305.0,261.3,110.84003,470.0,58.0,261.3,398.2651062011719,277179,421.4619278907776,,54
215.8,81.6784,354.0,104.0,215.8,335.13333,142.95728,634.0,72.0,335.1333333333333,508.1916809082031,282206,428.18157482147217,,55
172.5,59.863037,222.0,44.0,172.5,233.5,83.87856,441.0,43.0,233.5,338.7640075683594,287343,438.05008578300476,,56
158.28572,16.175062,187.0,138.0,158.28571428571428,188.11111,40.68973,271.0,89.0,188.11111111111111,251.21592712402344,292422,444.68644618988037,,57
141.875,28.755163,180.0,76.0,141.875,137.89189,41.46492,190.0,38.0,137.8918918918919,191.18482971191406,297524,452.0053734779358,,58
139.25,38.74516,188.0,58.0,139.25,147.44118,25.886848,196.0,49.0,147.44117647058823,194.67196655273438,302537,459.17452907562256,,59
211.4,18.478096,239.0,188.0,211.4,157.8125,36.3253,215.0,36.0,157.8125,212.11767578125,307587,469.89579939842224,,60
378.33334,223.4358,633.0,89.0,378.3333333333333,185.22223,64.821884,354.0,17.0,185.22222222222223,266.16064453125,312588,476.72265243530273,,61
226.4,52.564625,291.0,145.0,226.4,231.39131,173.98769,671.0,42.0,231.3913043478261,451.0841979980469,317910,484.3377101421356,,62
345.33334,40.614723,392.0,293.0,345.3333333333333,289.5,111.75631,499.0,36.0,289.5,423.3273620605469,323121,491.60517978668213,,63
368.0,60.898823,415.0,282.0,368.0,339.8,145.61876,698.0,84.0,339.8,510.5226135253906,328218,498.5523431301117,,64
296.0,28.991379,332.0,267.0,296.0,312.29413,101.76372,523.0,78.0,312.29411764705884,436.10211181640625,333527,508.6019926071167,,65
214.2,34.718296,277.0,172.0,214.2,349.0,146.83278,835.0,176.0,349.0,520.165771484375,338762,515.6390154361725,,66
178.16667,11.378586,197.0,159.0,178.16666666666666,275.42105,76.034836,419.0,142.0,275.42105263157896,374.3297119140625,343995,522.6847124099731,,67
189.83333,16.262602,211.0,165.0,189.83333333333334,188.37038,31.597174,280.0,140.0,188.37037037037038,245.2440643310547,349081,530.0839984416962,,68
542.5,131.5,674.0,411.0,542.5,205.12,28.379316,266.0,151.0,205.12,264.6038818359375,354209,540.0055537223816,,69
645.6667,251.3488,1000.0,444.0,645.6666666666666,291.0,57.577,385.0,195.0,291.0,381.4809875488281,359447,548.4451222419739,,70
673.5,326.5,1000.0,347.0,673.5,473.81818,157.9763,788.0,302.0,473.8181818181818,666.1325073242188,364659,555.8484346866608,,71
477.25,303.20898,1000.0,260.0,477.25,347.06668,94.20578,498.0,86.0,347.06666666666666,469.8743591308594,369865,563.9226720333099,,72
405.66666,29.488226,428.0,364.0,405.6666666666667,349.06668,62.460083,486.0,244.0,349.06666666666666,456.22418212890625,375101,574.3044724464417,,73
1000.0,0.0,1000.0,1000.0,1000.0,515.5,171.18192,994.0,375.0,515.5,726.3673706054688,380256,581.1230189800262,,74
291.5,46.553734,370.0,251.0,291.5,943.0,87.9678,1000.0,768.0,943.0,1210.369384765625,385914,589.1264703273773,,75
172.0,25.166115,214.0,141.0,172.0,283.3889,58.916267,430.0,153.0,283.3888888888889,374.60028076171875,391015,595.8752233982086,,76
114.0,28.882906,144.0,39.0,114.0,163.7742,22.462456,214.0,127.0,163.7741935483871,212.0502471923828,396092,602.4707155227661,,77
100.8,7.5073295,114.0,84.0,100.8,118.30232,24.51249,145.0,27.0,118.30232558139535,158.99217224121094,401179,612.1203260421753,,78
83.5,23.872929,99.0,6.0,83.5,97.36539,18.133085,119.0,22.0,97.36538461538461,129.7520751953125,406242,618.8493678569794,,79
79.0,5.24771,85.0,65.0,79.0,85.0339,16.539595,104.0,11.0,85.03389830508475,113.00850677490234,411259,625.413777589798,,80
56.72222,29.397291,91.0,5.0,56.72222222222222,71.35211,22.50765,98.0,6.0,71.35211267605634,100.68311309814453,416325,632.0823059082031,,81
65.6875,16.111792,77.0,7.0,65.6875,63.392406,23.743044,89.0,6.0,63.392405063291136,92.98798370361328,421333,638.9432628154755,,82
50.9,27.77571,79.0,5.0,50.9,55.054348,27.103811,88.0,6.0,55.05434782608695,87.20588684082031,426398,649.0080757141113,,83
51.45,27.185429,82.0,6.0,51.45,59.482353,22.295666,82.0,6.0,59.48235294117647,85.70077514648438,431454,655.9286386966705,,84
56.38889,24.69399,77.0,5.0,56.388888888888886,58.905884,23.76286,84.0,5.0,58.90588235294118,87.22673034667969,436461,662.5796873569489,,85
51.6,29.31109,86.0,5.0,51.6,55.21978,26.095263,86.0,6.0,55.21978021978022,86.31687927246094,441486,669.2125823497772,,86
66.125,22.953417,84.0,6.0,66.125,57.56818,26.82214,85.0,5.0,57.56818181818182,90.05296325683594,446552,679.4109084606171,,87
65.25,26.611792,85.0,5.0,65.25,61.76543,25.172134,87.0,5.0,61.76543209876543,92.74805450439453,451555,686.7936291694641,,88
64.4375,26.122234,83.0,6.0,64.4375,70.901405,17.900475,88.0,6.0,70.90140845070422,96.15711975097656,456589,693.8140096664429,,89
76.71429,16.546164,90.0,23.0,76.71428571428571,68.9315,23.106262,92.0,7.0,68.93150684931507,97.40989685058594,461621,700.7502400875092,,90
68.4,25.919878,98.0,6.0,68.4,70.22222,23.941608,93.0,6.0,70.22222222222223,100.4128646850586,466677,707.8654654026031,,91
76.35714,22.050613,96.0,24.0,76.35714285714286,73.911766,24.345997,100.0,4.0,73.91176470588235,105.72721862792969,471703,717.5057995319366,,92
89.0,15.443445,103.0,40.0,89.0,85.881355,10.901851,109.0,23.0,85.88135593220339,111.91709899902344,476770,724.2687599658966,,93
94.63636,11.243364,115.0,66.0,94.63636363636364,90.30357,13.993519,110.0,27.0,90.30357142857143,118.64546966552734,481827,731.1948847770691,,94
106.4,8.901685,119.0,87.0,106.4,98.21568,7.0078773,114.0,85.0,98.2156862745098,126.4505386352539,486836,738.1327953338623,,95
111.666664,9.76388,134.0,100.0,111.66666666666667,97.65385,21.494976,121.0,9.0,97.65384615384616,131.8987579345703,491914,745.0731673240662,,96
115.0,11.4503765,141.0,98.0,115.0,108.76087,7.821889,127.0,94.0,108.76086956521739,140.77200317382812,496917,754.5739388465881,,97
125.125,13.09043,145.0,105.0,125.125,111.13333,18.113958,134.0,11.0,111.13333333333334,146.02285766601562,501918,760.5359168052673,,98
125.75,13.479151,144.0,101.0,125.75,116.790695,19.404577,139.0,8.0,116.79069767441861,154.69740295410156,506940,767.3402330875397,,99
