Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,36000,,,19.298551559448242,-1.7886649370193481,-2.6970369815826416,69.10452270507812,0.784,0.001
,,,,,36129,-57.112732,185,,,,,,
,,,,,36201,-73.826065,72,,,,,,
,,,,,36309,-92.33046,108,,,,,,
,,,,,36426,4.551613,117,,,,,,
,,,,,36497,-135.23663,71,,,,,,
,,,,,36602,-178.77414,105,,,,,,
,,,,,36661,-128.06413,59,,,,,,
,,,,,36763,-57.575478,102,,,,,,
,,,,,36862,-114.843185,99,,,,,,
,,,,,36942,-61.190353,80,,,,,,
,,,,,37000,,,3.386922836303711,-7.30068302154541,-7.080965518951416,39.02631378173828,0.778,0.001
,,,,,37068,-79.60937,126,,,,,,
,,,,,37177,-63.622425,109,,,,,,
,,,,,37271,-129.18022,94,,,,,,
,,,,,37398,-95.659134,127,,,,,,
,,,,,37477,-106.73602,79,,,,,,
,,,,,37565,-145.19417,88,,,,,,
,,,,,37654,-61.917583,89,,,,,,
,,,,,37750,-41.15489,96,,,,,,
,,,,,37868,-113.466446,118,,,,,,
,,,,,37994,-45.47857,126,,,,,,
,,,,,38000,,,4.802659034729004,1.9886751174926758,2.341545581817627,38.876976013183594,0.772,0.001
,,,,,38122,-52.712708,128,,,,,,
,,,,,38239,-222.28473,117,,,,,,
,,,,,38342,-107.95981,103,,,,,,
,,,,,38424,-48.401722,82,,,,,,
,,,,,38531,-120.506905,107,,,,,,
,,,,,38650,-117.72877,119,,,,,,
,,,,,38763,-153.0572,113,,,,,,
,,,,,38898,-100.61906,135,,,,,,
,,,,,39000,,,1.34498929977417,7.615283489227295,7.971482276916504,30.068456649780273,0.766,0.001
,,,,,39029,-31.270737,131,,,,,,
,,,,,39091,-28.575844,62,,,,,,
,,,,,39209,-90.50601,118,,,,,,
,,,,,39267,-91.42745,58,,,,,,
,,,,,39337,-68.56903,70,,,,,,
,,,,,39413,-31.829346,76,,,,,,
,,,,,39554,-46.446484,141,,,,,,
,,,,,39667,-35.988037,113,,,,,,
,,,,,39765,-110.24936,98,,,,,,
,,,,,39859,-65.1537,94,,,,,,
,,,,,39989,-48.377064,130,,,,,,
-175.27136,32.842968,-132.699,-230.9745,906.5,40000,,,9.618322372436523,0.10660421848297119,-0.6480110883712769,67.67924499511719,0.76,0.001
,,,,,40121,-62.60076,132,,,,,,
,,,,,40197,-58.590736,76,,,,,,
,,,,,40294,-77.289314,97,,,,,,
,,,,,40384,-83.65586,90,,,,,,
,,,,,40487,-158.96552,103,,,,,,
,,,,,40637,-72.71121,150,,,,,,
,,,,,40767,-40.142773,130,,,,,,
,,,,,40899,-90.86891,132,,,,,,
,,,,,41000,,,25.25078010559082,0.3227112293243408,-0.30786800384521484,117.50934600830078,0.754,0.001
,,,,,41004,-72.469795,105,,,,,,
,,,,,41088,-63.965385,84,,,,,,
,,,,,41233,-91.648674,145,,,,,,
,,,,,41309,-88.68433,76,,,,,,
,,,,,41422,-65.69305,113,,,,,,
,,,,,41542,-67.12628,120,,,,,,
,,,,,41630,-83.99849,88,,,,,,
,,,,,41722,-91.61591,92,,,,,,
,,,,,41842,-45.989246,120,,,,,,
,,,,,41908,-79.679794,66,,,,,,
,,,,,42000,,,2.3702774047851562,11.798940658569336,11.602493286132812,38.17826461791992,0.748,0.001
,,,,,42028,-67.87074,120,,,,,,
,,,,,42175,-84.3381,147,,,,,,
,,,,,42279,-49.47972,104,,,,,,
,,,,,42417,-91.275276,138,,,,,,
,,,,,42577,-59.47073,160,,,,,,
,,,,,42743,-87.206406,166,,,,,,
,,,,,42860,-79.35045,117,,,,,,
,,,,,42970,-108.70811,110,,,,,,
,,,,,43000,,,3.0433151721954346,7.302794456481934,7.390002250671387,29.68075942993164,0.742,0.001
,,,,,43091,-88.94854,121,,,,,,
,,,,,43183,-57.719986,92,,,,,,
,,,,,43261,-49.467262,78,,,,,,
,,,,,43359,-11.135162,98,,,,,,
,,,,,43488,-75.48956,129,,,,,,
,,,,,43604,-70.91462,116,,,,,,
,,,,,43705,-85.9064,101,,,,,,
,,,,,43845,-33.530533,140,,,,,,
,,,,,43919,-74.62919,74,,,,,,
,,,,,44000,,,4.083094596862793,14.523962020874023,13.728996276855469,54.445274353027344,0.736,0.001
,,,,,44084,-61.61456,165,,,,,,
,,,,,44160,-64.36891,76,,,,,,
,,,,,44285,-131.10506,125,,,,,,
,,,,,44367,-64.01427,82,,,,,,
,,,,,44431,-102.34313,64,,,,,,
,,,,,44536,-92.042786,105,,,,,,
,,,,,44613,-18.921143,77,,,,,,
,,,,,44731,-72.86715,118,,,,,,
,,,,,44847,-100.55546,116,,,,,,
,,,,,44937,-111.55014,90,,,,,,
,,,,,45000,,,2.185584545135498,9.712566375732422,9.758158683776855,19.968387603759766,0.73,0.001
,,,,,45012,-78.26061,75,,,,,,
,,,,,45132,-110.00545,120,,,,,,
,,,,,45205,-26.567368,73,,,,,,
,,,,,45327,-47.11332,122,,,,,,
,,,,,45421,-79.34642,94,,,,,,
,,,,,45516,-140.19093,95,,,,,,
,,,,,45641,-103.072876,125,,,,,,
,,,,,45739,-67.9303,98,,,,,,
,,,,,45844,-84.288826,105,,,,,,
,,,,,45972,-94.4025,128,,,,,,
,,,,,46000,,,1.4458104372024536,11.674399375915527,11.215340614318848,28.92316246032715,0.724,0.001
,,,,,46119,-24.432823,147,,,,,,
,,,,,46223,-125.141945,104,,,,,,
,,,,,46319,-100.57252,96,,,,,,
,,,,,46439,-91.1366,120,,,,,,
,,,,,46549,-86.3149,110,,,,,,
,,,,,46647,-88.30165,98,,,,,,
,,,,,46759,-33.094482,112,,,,,,
,,,,,46890,-110.98449,131,,,,,,
,,,,,46967,-114.93247,77,,,,,,
,,,,,47000,,,1.5921927690505981,10.436152458190918,10.49569320678711,19.714933395385742,0.718,0.001
,,,,,47086,-73.102295,119,,,,,,
,,,,,47196,-103.991585,110,,,,,,
,,,,,47309,-44.509933,113,,,,,,
,,,,,47380,-95.2371,71,,,,,,
,,,,,47488,-69.96895,108,,,,,,
,,,,,47631,-3.0027924,143,,,,,,
,,,,,47717,-51.11227,86,,,,,,
,,,,,47818,-140.45488,101,,,,,,
,,,,,47881,-74.81686,63,,,,,,
,,,,,47953,-78.08172,72,,,,,,
,,,,,48000,,,12.4420166015625,9.519241333007812,10.052047729492188,97.63959503173828,0.712,0.001
,,,,,48064,-42.747738,111,,,,,,
,,,,,48168,-66.53721,104,,,,,,
,,,,,48233,-32.915062,65,,,,,,
,,,,,48318,-111.88613,85,,,,,,
,,,,,48422,-66.42138,104,,,,,,
,,,,,48542,-94.437485,120,,,,,,
,,,,,48607,-45.640606,65,,,,,,
,,,,,48678,-85.958984,71,,,,,,
,,,,,48767,-91.895584,89,,,,,,
,,,,,48887,-95.70939,120,,,,,,
,,,,,49000,,,12.821423530578613,17.1545352935791,16.46702003479004,84.43670654296875,0.706,0.001
,,,,,49001,-132.56085,114,,,,,,
,,,,,49139,-70.06154,138,,,,,,
,,,,,49220,-33.620438,81,,,,,,
,,,,,49305,-70.52808,85,,,,,,
,,,,,49417,-56.343735,112,,,,,,
,,,,,49497,-25.741638,80,,,,,,
,,,,,49574,-88.21254,77,,,,,,
,,,,,49665,-93.937614,91,,,,,,
,,,,,49763,-99.39655,98,,,,,,
,,,,,49902,1.8189545,139,,,,,,
,,,,,49971,-54.83494,69,,,,,,
-227.47803,57.388687,-105.70795,-286.9898,802.7,50000,,,3.662029266357422,6.097720623016357,6.447516441345215,41.799095153808594,0.7,0.001
,,,,,50055,-61.199013,84,,,,,,
,,,,,50157,-56.70407,102,,,,,,
,,,,,50244,-106.96147,87,,,,,,
,,,,,50316,-103.895134,72,,,,,,
,,,,,50414,-51.333,98,,,,,,
,,,,,50481,-63.37019,67,,,,,,
,,,,,50549,-81.975044,68,,,,,,
,,,,,50629,6.926132,80,,,,,,
,,,,,50714,-65.249985,85,,,,,,
,,,,,50792,-48.49223,78,,,,,,
,,,,,50888,-87.805374,96,,,,,,
,,,,,50996,-34.017708,108,,,,,,
,,,,,51000,,,2.5633416175842285,21.96065330505371,21.780487060546875,31.618968963623047,0.694,0.001
,,,,,51082,-102.56979,86,,,,,,
,,,,,51184,-71.998505,102,,,,,,
,,,,,51308,-41.685734,124,,,,,,
,,,,,51411,-48.41479,103,,,,,,
,,,,,51486,-59.41086,75,,,,,,
,,,,,51595,-80.18368,109,,,,,,
,,,,,51661,-28.774292,66,,,,,,
,,,,,51825,0.7757721,164,,,,,,
,,,,,51928,-112.91331,103,,,,,,
,,,,,52000,,,2.834115743637085,15.627632141113281,15.602949142456055,28.094175338745117,0.688,0.001
,,,,,52014,-72.92143,86,,,,,,
,,,,,52098,-34.653374,84,,,,,,
,,,,,52182,-71.65433,84,,,,,,
,,,,,52288,-92.48746,106,,,,,,
,,,,,52406,-68.383545,118,,,,,,
,,,,,52490,-54.4185,84,,,,,,
,,,,,52577,-115.2918,87,,,,,,
,,,,,52678,-84.56886,101,,,,,,
,,,,,52771,-21.508255,93,,,,,,
,,,,,52858,-59.4551,87,,,,,,
,,,,,52961,-53.90302,103,,,,,,
,,,,,53000,,,3.75710391998291,15.716653823852539,16.032983779907227,47.632389068603516,0.6819999999999999,0.001
