Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,10468,63.404205,38,,,,,,,,
,,,,,10517,87.16021,49,,,,,,,,
,,,,,10558,68.69546,41,,,,,,,,
,,,,,10596,62.038948,38,,,,,,,,
,,,,,10643,81.44816,47,,,,,,,,
,,,,,10679,59.2758,36,,,,,,,,
,,,,,10725,78.42118,46,,,,,,,,
,,,,,10757,52.78254,32,,,,,,,,
,,,,,10791,55.823532,34,,,,,,,,
,,,,,10827,60.21286,36,,,,,,,,
,,,,,10857,49.45974,30,,,,,,,,
,,,,,10896,65.05332,39,,,,,,,,
,,,,,10934,61.866535,38,,,,,,,,
,,,,,10974,67.83522,40,,,,,,,,
,,,,,11000,,,-6.744115829467773,0.10850406438112259,0.46333566308021545,6.256048679351807,6.3143815994262695,0.0003,0.0003,0.1
,,,,,11005,51.83975,31,,,,,,,,
,,,,,11046,68.152756,41,,,,,,,,
,,,,,11082,59.52084,36,,,,,,,,
,,,,,11117,57.30399,35,,,,,,,,
,,,,,11159,72.9014,42,,,,,,,,
,,,,,11191,52.8633,32,,,,,,,,
,,,,,11236,76.541405,45,,,,,,,,
,,,,,11280,74.25593,44,,,,,,,,
,,,,,11322,70.48797,42,,,,,,,,
,,,,,11352,49.65726,30,,,,,,,,
,,,,,11441,195.41565,89,,,,,,,,
,,,,,11524,180.39426,83,,,,,,,,
,,,,,11617,214.39328,93,,,,,,,,
,,,,,11708,208.89957,91,,,,,,,,
,,,,,11796,195.84665,88,,,,,,,,
,,,,,11884,201.21378,88,,,,,,,,
,,,,,11975,207.11009,91,,,,,,,,
,,,,,12000,,,-15.144174575805664,-0.758686900138855,1.0108978748321533,13.834831237792969,14.139348983764648,0.0003,0.0003,0.1
,,,,,12059,184.34366,84,,,,,,,,
,,,,,12150,201.96707,91,,,,,,,,
,,,,,12234,180.0677,84,,,,,,,,
,,,,,12321,190.47607,87,,,,,,,,
,,,,,12407,189.02626,86,,,,,,,,
,,,,,12493,182.27318,86,,,,,,,,
,,,,,12577,169.14691,84,,,,,,,,
,,,,,12659,175.00276,82,,,,,,,,
,,,,,12743,184.76093,84,,,,,,,,
,,,,,12828,185.53932,85,,,,,,,,
,,,,,12914,188.13264,86,,,,,,,,
,,,,,13000,187.83908,86,,,,,,,,
,,,,,13000,,,-24.419137954711914,-1.1310687065124512,3.874804735183716,22.929710388183594,22.80034637451172,0.0003,0.0003,0.1
,,,,,13087,192.45015,87,,,,,,,,
,,,,,13172,171.48639,85,,,,,,,,
,,,,,13257,186.18544,85,,,,,,,,
,,,,,13338,171.8168,81,,,,,,,,
,,,,,13420,174.03954,82,,,,,,,,
,,,,,13508,194.19357,88,,,,,,,,
,,,,,13591,180.65233,83,,,,,,,,
,,,,,13674,169.5689,83,,,,,,,,
,,,,,13758,184.4535,84,,,,,,,,
,,,,,13841,175.56743,83,,,,,,,,
,,,,,13924,175.73732,83,,,,,,,,
,,,,,14000,,,-33.72088623046875,-1.9113152027130127,5.687824249267578,32.01197052001953,32.10303497314453,0.0003,0.0003,0.1
,,,,,14006,174.36273,82,,,,,,,,
,,,,,14092,182.92928,86,,,,,,,,
,,,,,14177,173.59639,85,,,,,,,,
,,,,,14262,174.8441,85,,,,,,,,
,,,,,14352,197.02582,90,,,,,,,,
,,,,,14442,182.22298,90,,,,,,,,
,,,,,14534,198.52243,92,,,,,,,,
,,,,,14624,188.03618,90,,,,,,,,
,,,,,14708,175.3752,84,,,,,,,,
,,,,,14791,175.53162,83,,,,,,,,
,,,,,14874,168.83728,83,,,,,,,,
,,,,,14976,200.00221,102,,,,,,,,
176.94998,7.920973,191.58917,169.58565,86.2,15000,,,-42.31855773925781,-1.430030107498169,15.896536827087402,40.24888610839844,39.80778884887695,0.0003,0.0003,0.1
,,,,,15065,185.3363,89,,,,,,,,
,,,,,15150,180.40268,85,,,,,,,,
,,,,,15248,192.31729,98,,,,,,,,
,,,,,15331,180.33205,83,,,,,,,,
,,,,,15426,190.71877,95,,,,,,,,
,,,,,15512,188.87572,86,,,,,,,,
,,,,,15597,185.03177,85,,,,,,,,
,,,,,15683,184.0347,86,,,,,,,,
,,,,,15768,179.93709,85,,,,,,,,
,,,,,15854,176.36716,86,,,,,,,,
,,,,,15939,175.73055,85,,,,,,,,
,,,,,16000,,,-51.49800491333008,-1.7484338283538818,13.123440742492676,48.48301696777344,48.11116027832031,0.0003,0.0003,0.1
,,,,,16030,195.74127,91,,,,,,,,
,,,,,16116,183.59148,86,,,,,,,,
,,,,,16202,186.60109,86,,,,,,,,
,,,,,16293,199.24336,91,,,,,,,,
,,,,,16381,183.80507,88,,,,,,,,
,,,,,16469,194.28532,88,,,,,,,,
,,,,,16555,183.85902,86,,,,,,,,
,,,,,16642,186.28006,87,,,,,,,,
,,,,,16735,184.80928,93,,,,,,,,
,,,,,16821,174.55899,86,,,,,,,,
,,,,,16912,188.77477,91,,,,,,,,
,,,,,16998,172.85416,86,,,,,,,,
,,,,,17000,,,-58.501529693603516,-1.8142982721328735,15.783185958862305,55.96428680419922,55.8883056640625,0.0003,0.0003,0.1
,,,,,17086,181.32367,88,,,,,,,,
,,,,,17183,213.80351,97,,,,,,,,
,,,,,17271,184.77036,88,,,,,,,,
,,,,,17359,196.11038,88,,,,,,,,
,,,,,17448,183.56085,89,,,,,,,,
,,,,,17538,195.4644,90,,,,,,,,
,,,,,17624,183.49391,86,,,,,,,,
,,,,,17714,200.70258,90,,,,,,,,
,,,,,17807,189.46303,93,,,,,,,,
,,,,,17896,192.56029,89,,,,,,,,
