Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
179.66667,4.714045,183.0,173.0,179.66666666666666,175.83333,4.8790936,183.0,169.0,175.83333333333334,36.88413619995117,55479,116.69454908370972,,52
188.33333,9.568467,197.0,175.0,188.33333333333334,178.66667,9.46338,193.0,168.0,178.66666666666666,34.37931442260742,56551,118.92227339744568,,53
194.33333,2.4944382,197.0,191.0,194.33333333333334,184.5,6.7019897,198.0,176.0,184.5,36.313690185546875,57658,121.11510181427002,,54
200.0,0.0,200.0,200.0,200.0,194.5,6.677075,200.0,183.0,194.5,37.12359619140625,58825,123.03835439682007,,55
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.28437805175781,59825,124.75377774238586,,56
200.0,0.0,200.0,200.0,200.0,197.5,5.59017,200.0,185.0,197.5,35.84187698364258,61010,126.7576413154602,,57
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.566925048828125,62010,129.04549264907837,,58
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,34.12660217285156,63010,130.87235140800476,,59
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,35.182552337646484,64010,132.90637278556824,,60
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.5609016418457,65010,134.683531999588,,61
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,33.090126037597656,66010,136.40152859687805,,62
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.32551574707031,67010,138.0239770412445,,63
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.56953811645508,68010,139.6807894706726,,64
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,34.29692077636719,69010,141.39818024635315,,65
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,33.59395980834961,70010,143.0924849510193,,66
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,32.84749984741211,71010,144.71694898605347,,67
