Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,5670,13.253921,18,,,,,,,,
,,,,,5687,16.030977,17,,,,,,,,
,,,,,5701,11.876059,14,,,,,,,,
,,,,,5712,9.548058,11,,,,,,,,
,,,,,5733,14.46134,21,,,,,,,,
,,,,,5755,23.2827,22,,,,,,,,
,,,,,5790,38.804214,35,,,,,,,,
,,,,,5813,9.680281,23,,,,,,,,
,,,,,5827,11.326787,14,,,,,,,,
,,,,,5844,13.188103,17,,,,,,,,
,,,,,5866,22.6894,22,,,,,,,,
,,,,,5886,22.557383,20,,,,,,,,
,,,,,5906,15.624632,20,,,,,,,,
,,,,,5932,34.816956,26,,,,,,,,
,,,,,5951,21.165554,19,,,,,,,,
,,,,,5985,30.976711,34,,,,,,,,
,,,,,6036,85.31434,51,,,,,,,,
,,,,,6051,13.57313,15,,,,,,,,
,,,,,6065,13.510075,14,,,,,,,,
,,,,,6098,21.498888,33,,,,,,,,
,,,,,6113,14.320621,15,,,,,,,,
,,,,,6149,27.440407,36,,,,,,,,
,,,,,6200,71.72502,51,,,,,,,,
,,,,,6223,15.223801,23,,,,,,,,
,,,,,6245,11.24542,22,,,,,,,,
,,,,,6371,195.3764,126,,,,,,,,
,,,,,6396,15.548579,25,,,,,,,,
,,,,,6423,27.81141,27,,,,,,,,
,,,,,6472,85.28529,49,,,,,,,,
,,,,,6504,44.007893,32,,,,,,,,
,,,,,6516,9.4401655,12,,,,,,,,
,,,,,6551,39.160763,35,,,,,,,,
,,,,,6645,92.87175,94,,,,,,,,
,,,,,6709,105.64963,64,,,,,,,,
,,,,,6756,67.414986,47,,,,,,,,
,,,,,6770,14.022379,14,,,,,,,,
,,,,,6787,10.691521,17,,,,,,,,
,,,,,6805,13.859858,18,,,,,,,,
,,,,,6846,59.389038,41,,,,,,,,
,,,,,6857,8.400133,11,,,,,,,,
,,,,,6873,11.878398,16,,,,,,,,
,,,,,6892,13.998887,19,,,,,,,,
,,,,,6904,11.136488,12,,,,,,,,
,,,,,6926,10.940329,22,,,,,,,,
,,,,,6939,11.907475,13,,,,,,,,
,,,,,6958,12.126641,19,,,,,,,,
,,,,,6970,12.163019,12,,,,,,,,
,,,,,6994,19.312944,24,,,,,,,,
,,,,,7024,16.677233,30,,,,,,,,
,,,,,7039,15.869651,15,,,,,,,,
,,,,,7056,9.999012,17,,,,,,,,
,,,,,7089,21.25908,33,,,,,,,,
,,,,,7108,21.113644,19,,,,,,,,
,,,,,7132,27.136654,24,,,,,,,,
,,,,,7142,7.014732,10,,,,,,,,
,,,,,7162,14.681744,20,,,,,,,,
,,,,,7183,21.592564,21,,,,,,,,
,,,,,7217,44.029102,34,,,,,,,,
,,,,,7236,20.327545,19,,,,,,,,
,,,,,7260,29.421774,24,,,,,,,,
,,,,,7290,28.908602,30,,,,,,,,
,,,,,7365,138.0556,75,,,,,,,,
,,,,,7391,17.497108,26,,,,,,,,
,,,,,7402,9.018471,11,,,,,,,,
,,,,,7415,11.003827,13,,,,,,,,
,,,,,7430,9.214088,15,,,,,,,,
,,,,,7472,57.173798,42,,,,,,,,
,,,,,7500,28.236496,28,,,,,,,,
,,,,,7524,12.521534,24,,,,,,,,
,,,,,7540,14.907103,16,,,,,,,,
,,,,,7600,107.54405,60,,,,,,,,
,,,,,7634,34.901505,34,,,,,,,,
,,,,,7650,15.47755,16,,,,,,,,
,,,,,7660,7.51063,10,,,,,,,,
,,,,,7677,15.091479,17,,,,,,,,
,,,,,7691,10.407757,14,,,,,,,,
,,,,,7707,14.848343,16,,,,,,,,
,,,,,7723,15.216734,16,,,,,,,,
,,,,,7770,22.171574,47,,,,,,,,
,,,,,7792,20.650831,22,,,,,,,,
,,,,,7817,23.203663,25,,,,,,,,
,,,,,7839,23.853683,22,,,,,,,,
,,,,,7888,48.99234,49,,,,,,,,
,,,,,7897,6.491907,9,,,,,,,,
,,,,,7962,67.61412,65,,,,,,,,
,,,,,7980,10.421213,18,,,,,,,,
,,,,,8020,65.90816,40,,,,,,,,
,,,,,8050,16.033802,30,,,,,,,,
,,,,,8060,4.9911795,10,,,,,,,,
,,,,,8083,26.094225,23,,,,,,,,
,,,,,8101,12.728787,18,,,,,,,,
,,,,,8129,22.155346,28,,,,,,,,
,,,,,8157,17.8378,28,,,,,,,,
,,,,,8167,7.596316,10,,,,,,,,
,,,,,8196,29.002262,29,,,,,,,,
,,,,,8218,12.060053,22,,,,,,,,
,,,,,8238,18.84132,20,,,,,,,,
,,,,,8263,23.34267,25,,,,,,,,
,,,,,8276,9.552878,13,,,,,,,,
,,,,,8315,59.98474,39,,,,,,,,
,,,,,8328,11.798232,13,,,,,,,,
,,,,,8348,23.512962,20,,,,,,,,
,,,,,8363,13.967263,15,,,,,,,,
,,,,,8373,8.330201,10,,,,,,,,
,,,,,8388,15.546051,15,,,,,,,,
,,,,,8411,22.18675,23,,,,,,,,
,,,,,8427,14.842809,16,,,,,,,,
,,,,,8441,10.914627,14,,,,,,,,
,,,,,8507,82.94269,66,,,,,,,,
,,,,,8523,15.374271,16,,,,,,,,
,,,,,8541,5.9328136,18,,,,,,,,
,,,,,8559,15.426821,18,,,,,,,,
,,,,,8575,13.948164,16,,,,,,,,
,,,,,8589,11.668026,14,,,,,,,,
,,,,,8604,13.921744,15,,,,,,,,
,,,,,8615,8.907136,11,,,,,,,,
,,,,,8634,19.20648,19,,,,,,,,
,,,,,8668,39.949474,34,,,,,,,,
,,,,,8686,20.884558,18,,,,,,,,
,,,,,8705,20.762846,19,,,,,,,,
,,,,,8752,25.638828,47,,,,,,,,
,,,,,8797,54.305153,45,,,,,,,,
,,,,,8817,16.010586,20,,,,,,,,
,,,,,8830,11.242358,13,,,,,,,,
,,,,,8860,35.07248,30,,,,,,,,
,,,,,8880,19.19249,20,,,,,,,,
,,,,,8920,56.08831,40,,,,,,,,
,,,,,8946,26.273333,26,,,,,,,,
,,,,,8967,18.44692,21,,,,,,,,
,,,,,8979,7.665071,12,,,,,,,,
,,,,,9002,22.21289,23,,,,,,,,
,,,,,9019,18.355942,17,,,,,,,,
,,,,,9036,9.153061,17,,,,,,,,
,,,,,9051,12.393044,15,,,,,,,,
,,,,,9066,10.777049,15,,,,,,,,
,,,,,9083,11.795389,17,,,,,,,,
,,,,,9108,13.500977,25,,,,,,,,
,,,,,9127,14.089005,19,,,,,,,,
,,,,,9147,15.69921,20,,,,,,,,
,,,,,9165,12.744779,18,,,,,,,,
,,,,,9183,13.669863,18,,,,,,,,
,,,,,9195,7.2951126,12,,,,,,,,
,,,,,9251,97.561264,56,,,,,,,,
,,,,,9269,20.313118,18,,,,,,,,
,,,,,9280,8.090393,11,,,,,,,,
,,,,,9294,12.662817,14,,,,,,,,
,,,,,9367,130.5298,73,,,,,,,,
,,,,,9396,31.685883,29,,,,,,,,
,,,,,9406,6.497347,10,,,,,,,,
,,,,,9417,10.264541,11,,,,,,,,
,,,,,9438,13.367601,21,,,,,,,,
,,,,,9464,13.485702,26,,,,,,,,
,,,,,9536,99.835144,72,,,,,,,,
,,,,,9551,9.979573,15,,,,,,,,
,,,,,9585,18.484846,34,,,,,,,,
,,,,,9601,13.497004,16,,,,,,,,
,,,,,9614,9.63817,13,,,,,,,,
,,,,,9641,34.120964,27,,,,,,,,
,,,,,9657,11.387184,16,,,,,,,,
,,,,,9686,23.122215,29,,,,,,,,
,,,,,9715,25.447989,29,,,,,,,,
,,,,,9731,14.349506,16,,,,,,,,
,,,,,9762,30.54198,31,,,,,,,,
,,,,,9817,58.043686,55,,,,,,,,
,,,,,9836,19.283878,19,,,,,,,,
,,,,,9852,9.992089,16,,,,,,,,
,,,,,9872,19.149086,20,,,,,,,,
,,,,,9888,14.188707,16,,,,,,,,
,,,,,9911,14.311775,23,,,,,,,,
,,,,,9926,8.334156,15,,,,,,,,
,,,,,9948,17.952705,22,,,,,,,,
,,,,,9961,10.630461,13,,,,,,,,
,,,,,9976,10.504359,15,,,,,,,,
,,,,,9996,21.331377,20,,,,,,,,
13.729273,5.2981763,24.477354,8.744783,16.0,10000,,,-0.27641934156417847,1.991563320159912,1.1052608489990234,0.002401628065854311,0.9732582569122314,0.0003,0.0003,0.1
,,,,,10021,22.13779,25,,,,,,,,
,,,,,10109,194.68796,88,,,,,,,,
,,,,,10121,10.319422,12,,,,,,,,
,,,,,10186,128.75998,65,,,,,,,,
,,,,,10208,25.700722,22,,,,,,,,
,,,,,10264,52.36277,56,,,,,,,,
,,,,,10317,79.191086,53,,,,,,,,
,,,,,10364,81.03172,47,,,,,,,,
,,,,,10424,101.96503,60,,,,,,,,
,,,,,10485,91.05186,61,,,,,,,,
,,,,,10537,92.49001,52,,,,,,,,
,,,,,10585,84.06915,48,,,,,,,,
,,,,,10624,64.07935,39,,,,,,,,
,,,,,10661,61.253616,37,,,,,,,,
,,,,,10712,92.45626,51,,,,,,,,
,,,,,10745,54.348637,33,,,,,,,,
,,,,,10787,69.919975,42,,,,,,,,
,,,,,10830,73.941734,43,,,,,,,,
,,,,,10874,73.922676,44,,,,,,,,
,,,,,10919,77.12201,45,,,,,,,,
,,,,,10951,52.668324,32,,,,,,,,
,,,,,11000,,,-6.866711616516113,0.3873106837272644,0.6310993432998657,6.288653373718262,6.223787307739258,0.0003,0.0003,0.1
,,,,,11003,92.48466,52,,,,,,,,
,,,,,11032,48.91629,29,,,,,,,,
,,,,,11067,57.420696,35,,,,,,,,
,,,,,11103,59.05854,36,,,,,,,,
,,,,,11139,59.235348,36,,,,,,,,
,,,,,11176,61.669678,37,,,,,,,,
,,,,,11237,116.82363,61,,,,,,,,
,,,,,11299,119.283264,62,,,,,,,,
,,,,,11382,177.75177,83,,,,,,,,
,,,,,11466,187.06458,84,,,,,,,,
,,,,,11510,77.35087,44,,,,,,,,
,,,,,11594,185.43448,84,,,,,,,,
,,,,,11679,185.54019,85,,,,,,,,
,,,,,11769,206.27238,90,,,,,,,,
,,,,,11857,196.25108,88,,,,,,,,
,,,,,11954,211.91486,97,,,,,,,,
,,,,,12000,,,-14.985681533813477,-0.7423425912857056,0.4973263144493103,13.844097137451172,13.96623420715332,0.0003,0.0003,0.1
,,,,,12042,197.83057,88,,,,,,,,
,,,,,12129,194.04166,87,,,,,,,,
,,,,,12219,196.29036,90,,,,,,,,
,,,,,12309,201.59956,90,,,,,,,,
,,,,,12398,205.52914,89,,,,,,,,
,,,,,12484,189.357,86,,,,,,,,
,,,,,12571,188.55923,87,,,,,,,,
,,,,,12670,219.71198,99,,,,,,,,
,,,,,12758,197.61807,88,,,,,,,,
,,,,,12850,195.86366,92,,,,,,,,
,,,,,12958,259.68784,108,,,,,,,,
,,,,,13000,,,-23.677349090576172,-0.9910215139389038,7.658862113952637,22.111324310302734,21.869884490966797,0.0003,0.0003,0.1
,,,,,13045,187.85843,87,,,,,,,,
,,,,,13141,218.3504,96,,,,,,,,
,,,,,13245,236.52647,104,,,,,,,,
,,,,,13341,206.91562,96,,,,,,,,
,,,,,13427,185.4321,86,,,,,,,,
,,,,,13536,262.15414,109,,,,,,,,
,,,,,13628,197.6084,92,,,,,,,,
,,,,,13734,223.98444,106,,,,,,,,
,,,,,13827,201.57353,93,,,,,,,,
,,,,,13919,206.4106,92,,,,,,,,
,,,,,14000,,,-33.90822982788086,-1.1789826154708862,0.7816808819770813,32.25634002685547,32.3890495300293,0.0003,0.0003,0.1
,,,,,14008,197.25616,89,,,,,,,,
,,,,,14096,187.14288,88,,,,,,,,
,,,,,14183,181.3186,87,,,,,,,,
,,,,,14273,202.42036,90,,,,,,,,
,,,,,14360,180.3243,87,,,,,,,,
,,,,,14443,179.46196,83,,,,,,,,
,,,,,14527,181.72743,84,,,,,,,,
,,,,,14611,181.10718,84,,,,,,,,
,,,,,14694,177.88187,83,,,,,,,,
,,,,,14782,196.67969,88,,,,,,,,
,,,,,14867,185.24919,85,,,,,,,,
,,,,,14952,185.37952,85,,,,,,,,
190.37445,3.5344236,196.82196,183.68944,87.4,15000,,,-41.75968933105469,-1.4930914640426636,3.166214942932129,39.92904281616211,39.737571716308594,0.0003,0.0003,0.1
,,,,,15037,186.1016,85,,,,,,,,
,,,,,15120,172.59213,83,,,,,,,,
,,,,,15212,200.99857,92,,,,,,,,
,,,,,15301,190.39981,89,,,,,,,,
,,,,,15395,213.54794,94,,,,,,,,
,,,,,15484,198.2295,89,,,,,,,,
,,,,,15575,197.16975,91,,,,,,,,
,,,,,15660,178.62238,85,,,,,,,,
,,,,,15746,189.7351,86,,,,,,,,
,,,,,15835,184.69073,89,,,,,,,,
,,,,,15929,216.6942,94,,,,,,,,
,,,,,16000,,,-50.723697662353516,-1.5318158864974976,12.661337852478027,48.065948486328125,47.63066864013672,0.0003,0.0003,0.1
,,,,,16014,189.70288,85,,,,,,,,
,,,,,16107,182.39946,93,,,,,,,,
,,,,,16196,183.8244,89,,,,,,,,
,,,,,16291,216.26294,95,,,,,,,,
,,,,,16384,212.90344,93,,,,,,,,
,,,,,16475,189.81158,91,,,,,,,,
,,,,,16576,213.82393,101,,,,,,,,
,,,,,16676,234.85394,100,,,,,,,,
,,,,,16766,202.83253,90,,,,,,,,
,,,,,16864,202.32434,98,,,,,,,,
,,,,,16962,231.17107,98,,,,,,,,
,,,,,17000,,,-59.31654739379883,-1.4746423959732056,4.510018348693848,56.2662353515625,56.32059860229492,0.0003,0.0003,0.1
,,,,,17068,256.8151,106,,,,,,,,
