Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
1000.0,0.0,1000.0,1000.0,1000.0,35000,,,-67.8484878540039,-0.8527082800865173,4.936648845672607,64.33418273925781,64.32472229003906,0.0003,0.0003,0.1
,,,,,35180,1000.0,1000,,,,,,,,
,,,,,36000,,,-68.31478118896484,-1.026864767074585,21.065624237060547,66.001953125,65.93846130371094,0.0003,0.0003,0.1
,,,,,36180,1000.0,1000,,,,,,,,
,,,,,37000,,,-69.29113006591797,-0.907346785068512,10.361618041992188,66.78028106689453,66.27159118652344,0.0003,0.0003,0.1
,,,,,37180,1000.0,1000,,,,,,,,
,,,,,38000,,,-70.97384643554688,-0.8225870132446289,3.1122684478759766,67.8630142211914,67.80917358398438,0.0003,0.0003,0.1
,,,,,38180,1000.0,1000,,,,,,,,
,,,,,39000,,,-71.61290740966797,-0.8415364027023315,10.475419044494629,69.44601440429688,69.43621826171875,0.0003,0.0003,0.1
,,,,,39180,1000.0,1000,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,40000,,,-75.28801727294922,-0.7990477681159973,3.6655688285827637,73.68496704101562,73.8228530883789,0.0003,0.0003,0.1
,,,,,40180,1000.0,1000,,,,,,,,
,,,,,41000,,,-71.95863342285156,-0.9415828585624695,6.505735397338867,67.02519226074219,66.61091613769531,0.0003,0.0003,0.1
,,,,,41180,1000.0,1000,,,,,,,,
,,,,,42000,,,-76.84951782226562,-0.6925537586212158,15.07826042175293,74.99082946777344,74.57389068603516,0.0003,0.0003,0.1
,,,,,42180,1000.0,1000,,,,,,,,
,,,,,43000,,,-75.9190673828125,-0.9924392104148865,1.432689905166626,74.30256652832031,74.2783432006836,0.0003,0.0003,0.1
,,,,,43180,1000.0,1000,,,,,,,,
,,,,,44000,,,-80.83150482177734,-1.087138295173645,11.940193176269531,76.86295318603516,76.63322448730469,0.0003,0.0003,0.1
,,,,,44180,1000.0,1000,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,45000,,,-79.8602066040039,-0.8347008228302002,4.511691570281982,77.60752868652344,77.48043823242188,0.0003,0.0003,0.1
,,,,,45180,1000.0,1000,,,,,,,,
,,,,,46000,,,-79.71449279785156,-0.6601150035858154,3.831946611404419,77.77937316894531,77.87130737304688,0.0003,0.0003,0.1
,,,,,46180,1000.0,1000,,,,,,,,
,,,,,47000,,,-82.62332153320312,-0.7536213994026184,11.410571098327637,79.49789428710938,78.92800903320312,0.0003,0.0003,0.1
,,,,,47180,1000.0,1000,,,,,,,,
,,,,,48000,,,-81.52008819580078,-0.8749203085899353,2.548940420150757,80.78273010253906,80.74596405029297,0.0003,0.0003,0.1
,,,,,48180,1000.0,1000,,,,,,,,
,,,,,49000,,,-82.80575561523438,-0.8282720446586609,5.674688339233398,79.15177917480469,78.83475494384766,0.0003,0.0003,0.1
,,,,,49180,1000.0,1000,,,,,,,,
