Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,268999,6132.3853,1000,,,,,,,,,,
,,,,,269000,,,-552.389404296875,-6.03410530090332,3.04624080657959,551.400390625,551.22412109375,0.09259126335382462,0.01938330940902233,0.0003,0.0003,0.09259002655744553
,,,,,269999,6333.583,1000,,,,,,,,,,
6258.256,95.43254,6357.5938,5996.6494,1000.0,270000,,,-555.45947265625,-5.884974479675293,2.045429229736328,554.0501098632812,553.9028930664062,0.09286321699619293,0.030265316367149353,0.0003,0.0003,0.0928608700633049
,,,,,270999,6330.6377,1000,,,,,,,,,,
,,,,,271000,,,-553.5436401367188,-5.570504665374756,2.0440428256988525,552.5320434570312,552.2032470703125,0.09306952357292175,0.05348547175526619,0.0003,0.0003,0.09306535124778748
,,,,,271999,6247.7646,1000,,,,,,,,,,
,,,,,272000,,,-552.934326171875,-6.194061279296875,1.7186375856399536,551.8097534179688,551.7412109375,0.09308399260044098,-0.015588692389428616,0.0003,0.0003,0.09308364242315292
,,,,,272999,6297.0166,1000,,,,,,,,,,
,,,,,273000,,,-550.6902465820312,-6.127969741821289,2.4185147285461426,549.6617431640625,549.50830078125,0.09360529482364655,-0.0162642952054739,0.0003,0.0003,0.09360402077436447
,,,,,273999,6324.178,1000,,,,,,,,,,
,,,,,274000,,,-554.869384765625,-6.230196952819824,1.733161449432373,553.5828857421875,553.5042114257812,0.09391319751739502,-0.0234382264316082,0.0003,0.0003,0.0939132422208786
,,,,,274999,6314.63,1000,,,,,,,,,,
6290.622,207.71114,6445.2617,5731.9277,1000.0,275000,,,-551.5944213867188,-6.205709457397461,2.1003284454345703,550.3499755859375,550.2470703125,0.09405595809221268,-0.018435101956129074,0.0003,0.0003,0.09405115991830826
,,,,,275999,6262.7437,1000,,,,,,,,,,
,,,,,276000,,,-557.5777587890625,-6.054914474487305,2.064478635787964,556.37158203125,556.3870849609375,0.09368596225976944,-0.022850602865219116,0.0003,0.0003,0.09368806332349777
,,,,,276999,6243.9,1000,,,,,,,,,,
,,,,,277000,,,-556.5553588867188,-6.058354377746582,2.3889057636260986,555.6768798828125,555.8549194335938,0.09324120730161667,0.022162655368447304,0.0003,0.0003,0.09323853999376297
,,,,,277999,6165.852,1000,,,,,,,,,,
,,,,,278000,,,-557.8980102539062,-6.242466926574707,2.503945827484131,556.7432861328125,556.572509765625,0.09352264553308487,-0.011538788676261902,0.0003,0.0003,0.0935259461402893
,,,,,278999,6234.983,1000,,,,,,,,,,
,,,,,279000,,,-564.02978515625,-6.218873977661133,2.018038034439087,562.6050415039062,562.409423828125,0.09427908062934875,-0.019888905808329582,0.0003,0.0003,0.09428132325410843
,,,,,279999,6315.6655,1000,,,,,,,,,,
5770.767,1799.4087,6514.8545,384.33835,1000.0,280000,,,-553.3529052734375,-5.936715126037598,2.1512274742126465,552.0985717773438,552.1211547851562,0.09390588104724884,0.005276104900985956,0.0003,0.0003,0.0939062163233757
,,,,,280999,6457.976,1000,,,,,,,,,,
,,,,,281000,,,-562.5396728515625,-6.396556854248047,2.2826759815216064,561.251220703125,561.3548583984375,0.09402427822351456,-0.031300291419029236,0.0003,0.0003,0.09403250366449356
,,,,,281999,6340.409,1000,,,,,,,,,,
,,,,,282000,,,-564.8048706054688,-6.125119686126709,1.4800002574920654,563.6698608398438,563.571533203125,0.09461227059364319,-0.032887913286685944,0.0003,0.0003,0.09461337327957153
,,,,,282999,6384.4614,1000,,,,,,,,,,
,,,,,283000,,,-563.7662353515625,-5.746121406555176,2.1207680702209473,562.5811767578125,562.6231689453125,0.09461655467748642,0.030887676402926445,0.0003,0.0003,0.09461865574121475
,,,,,283999,5716.941,1000,,,,,,,,,,
,,,,,284000,,,-562.1981811523438,-6.033504009246826,2.0851798057556152,560.8345947265625,560.701171875,0.09447657316923141,-0.030432850122451782,0.0003,0.0003,0.09448155015707016
,,,,,284999,6324.377,1000,,,,,,,,,,
5820.0283,1021.47107,6476.0586,3284.9553,1000.0,285000,,,-562.6275634765625,-5.988768577575684,1.8243666887283325,561.4183349609375,561.4048461914062,0.09499779343605042,-0.006810534745454788,0.0003,0.0003,0.0950002372264862
,,,,,285999,6457.408,1000,,,,,,,,,,
,,,,,286000,,,-567.3111572265625,-5.995099067687988,2.1734180450439453,566.0448608398438,565.856201171875,0.09457943588495255,0.00982247106730938,0.0003,0.0003,0.09458049386739731
,,,,,286999,6189.7173,1000,,,,,,,,,,
,,,,,287000,,,-565.866943359375,-6.041407108306885,1.8839962482452393,564.5137939453125,564.5924682617188,0.09472367912530899,-0.010104507207870483,0.0003,0.0003,0.09472183138132095
,,,,,287999,6253.8306,1000,,,,,,,,,,
,,,,,288000,,,-569.2052001953125,-6.217818737030029,2.228029251098633,567.6669311523438,567.5021362304688,0.09549792855978012,-0.0006530601531267166,0.0003,0.0003,0.09549913555383682
,,,,,288999,6194.1016,1000,,,,,,,,,,
,,,,,289000,,,-571.4264526367188,-5.850521087646484,1.969372272491455,570.2536010742188,570.3348999023438,0.0956125482916832,0.03647135570645332,0.0003,0.0003,0.09560716897249222
,,,,,289999,6263.3013,1000,,,,,,,,,,
6179.245,423.45132,6565.6353,5371.578,1000.0,290000,,,-565.4403076171875,-5.589977264404297,2.0437722206115723,563.988037109375,564.2457275390625,0.09383345395326614,0.027346991002559662,0.0003,0.0003,0.09383269399404526
,,,,,290999,6500.314,1000,,,,,,,,,,
,,,,,291000,,,-567.676513671875,-5.39500617980957,2.3817882537841797,566.3760986328125,566.2667236328125,0.09468554705381393,0.031844329088926315,0.0003,0.0003,0.09468407928943634
,,,,,291999,6462.0786,1000,,,,,,,,,,
,,,,,292000,,,-571.501953125,-6.073715686798096,2.638206958770752,570.4786376953125,570.1424560546875,0.09490545094013214,0.0012282549869269133,0.0003,0.0003,0.09490760415792465
,,,,,292999,6188.887,1000,,,,,,,,,,
,,,,,293000,,,-573.1470336914062,-6.273238182067871,1.7126221656799316,572.0358276367188,572.0009155273438,0.09454955905675888,-0.015481927432119846,0.0003,0.0003,0.0945439487695694
,,,,,293999,6482.56,1000,,,,,,,,,,
,,,,,294000,,,-568.2528686523438,-6.210412979125977,2.4643585681915283,566.5992431640625,567.059326171875,0.09470236301422119,-0.008100779727101326,0.0003,0.0003,0.09469924867153168
,,,,,294999,6505.3276,1000,,,,,,,,,,
6572.6064,43.124046,6647.2573,6502.9395,1000.0,295000,,,-571.8165283203125,-6.324097633361816,1.9607378244400024,570.3084106445312,570.3878173828125,0.09513933956623077,-0.04390963912010193,0.0003,0.0003,0.09514687210321426
,,,,,295999,6485.064,1000,,,,,,,,,,
,,,,,296000,,,-577.8812255859375,-6.018527984619141,2.107880115509033,576.501953125,576.39697265625,0.0957518145442009,0.021246666088700294,0.0003,0.0003,0.09575136005878448
,,,,,296999,6582.905,1000,,,,,,,,,,
,,,,,297000,,,-575.3760375976562,-5.838235855102539,2.4626309871673584,574.0609130859375,574.2440185546875,0.09642235934734344,0.0023531727492809296,0.0003,0.0003,0.09642238169908524
,,,,,297999,6534.138,1000,,,,,,,,,,
,,,,,298000,,,-572.0195922851562,-6.007302284240723,1.9452145099639893,570.71044921875,570.64111328125,0.0957804024219513,0.0213153176009655,0.0003,0.0003,0.09577704966068268
,,,,,298999,6581.8965,1000,,,,,,,,,,
,,,,,299000,,,-581.2196044921875,-6.181691646575928,1.8642810583114624,579.9592895507812,580.0302734375,0.09590885043144226,-0.03982444480061531,0.0003,0.0003,0.09590713679790497
,,,,,299999,6549.8486,1000,,,,,,,,,,
6443.608,93.35819,6581.622,6260.307,1000.0,300000,,,-576.5084838867188,-5.81552267074585,1.8088066577911377,575.2346801757812,574.8880615234375,0.09629733860492706,0.006659951061010361,0.0003,0.0003,0.09629634767770767
,,,,,300999,6518.5176,1000,,,,,,,,,,
,,,,,301000,,,-578.796875,-5.9175920486450195,2.2817869186401367,577.6600952148438,577.7994384765625,0.09651368856430054,-0.027618952095508575,0.0003,0.0003,0.09651477634906769
,,,,,301999,6562.309,1000,,,,,,,,,,
,,,,,302000,,,-580.7919311523438,-6.107226371765137,2.378230571746826,579.4324951171875,579.67138671875,0.09662993997335434,0.0003257188946008682,0.0003,0.0003,0.09663678705692291
,,,,,302999,6610.4224,1000,,,,,,,,,,
,,,,,303000,,,-582.5986938476562,-6.287810325622559,1.7932409048080444,581.5936889648438,581.5101928710938,0.09655721485614777,-0.026886075735092163,0.0003,0.0003,0.09656186401844025
,,,,,303999,6615.551,1000,,,,,,,,,,
,,,,,304000,,,-584.418701171875,-5.356430530548096,3.162141799926758,582.9454956054688,583.2060546875,0.09689386188983917,0.060479581356048584,0.0003,0.0003,0.09688594192266464
,,,,,304999,6538.1455,1000,,,,,,,,,,
6441.9336,325.279,6664.596,5505.426,1000.0,305000,,,-580.7918090820312,-6.124724864959717,1.797268033027649,579.4505615234375,579.5067138671875,0.09684981405735016,-0.0026553827337920666,0.0003,0.0003,0.09684663265943527
,,,,,305999,6628.031,1000,,,,,,,,,,
,,,,,306000,,,-585.072509765625,-5.8717241287231445,1.8473879098892212,583.558837890625,583.6228637695312,0.09760302305221558,0.027989087626338005,0.0003,0.0003,0.09760162234306335
,,,,,306999,6330.318,1000,,,,,,,,,,
,,,,,307000,,,-586.3585815429688,-5.731136322021484,1.9074532985687256,584.8773193359375,584.9649658203125,0.09830379486083984,0.005757919978350401,0.0003,0.0003,0.09830595552921295
,,,,,307999,6687.2144,1000,,,,,,,,,,
,,,,,308000,,,-591.1695556640625,-6.123912334442139,2.7121505737304688,589.6636962890625,589.5350341796875,0.09712408483028412,0.01143474318087101,0.0003,0.0003,0.09712205082178116
,,,,,308999,6608.634,1000,,,,,,,,,,
,,,,,309000,,,-590.284423828125,-5.982037544250488,2.1887259483337402,588.7750244140625,589.231201171875,0.09768228977918625,0.0016506519168615341,0.0003,0.0003,0.09768541157245636
,,,,,309999,6560.96,1000,,,,,,,,,,
6390.531,294.3482,6600.989,5540.123,1000.0,310000,,,-593.5317993164062,-6.096505165100098,2.8772056102752686,592.0454711914062,591.9034423828125,0.09782366454601288,0.004499098286032677,0.0003,0.0003,0.09782366454601288
,,,,,310999,6608.0234,1000,,,,,,,,,,
,,,,,311000,,,-588.7868041992188,-5.915783882141113,2.4386518001556396,587.4832763671875,587.609130859375,0.09750454127788544,-0.016544444486498833,0.0003,0.0003,0.09750530868768692
,,,,,311999,6571.1055,1000,,,,,,,,,,
,,,,,312000,,,-588.9320068359375,-5.958939075469971,2.0204434394836426,588.1351318359375,587.9688720703125,0.09748315811157227,-0.00558456452563405,0.0003,0.0003,0.09748199582099915
,,,,,312999,6652.98,1000,,,,,,,,,,
,,,,,313000,,,-593.5173950195312,-5.851384162902832,3.7558746337890625,592.711181640625,592.0831298828125,0.09839419275522232,0.0059065502136945724,0.0003,0.0003,0.09839055687189102
,,,,,313999,6620.4946,1000,,,,,,,,,,
,,,,,314000,,,-592.22412109375,-5.94243860244751,2.015091896057129,590.6949462890625,590.9141845703125,0.09903024137020111,0.008941641077399254,0.0003,0.0003,0.09903170168399811
,,,,,314999,6505.475,1000,,,,,,,,,,
6361.766,839.6929,6833.2837,3875.9197,1000.0,315000,,,-589.9622192382812,-5.711824417114258,1.9981105327606201,589.0175170898438,588.482421875,0.09989757835865021,0.02448786050081253,0.0003,0.0003,0.09989707916975021
,,,,,315999,6648.8164,1000,,,,,,,,,,
,,,,,316000,,,-589.5383911132812,-6.268984317779541,3.159548759460449,587.93701171875,587.7998657226562,0.09862522780895233,0.0166661087423563,0.0003,0.0003,0.09862087666988373
,,,,,316999,6646.1733,1000,,,,,,,,,,
,,,,,317000,,,-593.8070678710938,-6.0261125564575195,2.4836695194244385,592.3851928710938,592.3003540039062,0.09887515008449554,-0.002816346473991871,0.0003,0.0003,0.0988728329539299
,,,,,317999,6718.357,1000,,,,,,,,,,
,,,,,318000,,,-594.0181274414062,-5.9865922927856445,2.1886579990386963,592.6124877929688,592.5726928710938,0.09912803769111633,0.02337835729122162,0.0003,0.0003,0.09912539273500443
,,,,,318999,6760.9277,1000,,,,,,,,,,
,,,,,319000,,,-598.4720458984375,-5.6020355224609375,2.0130817890167236,596.7501220703125,596.8855590820312,0.0989905372262001,0.018356282263994217,0.0003,0.0003,0.09899197518825531
,,,,,319999,6721.3125,1000,,,,,,,,,,
6739.038,142.97725,6877.6465,6335.2886,1000.0,320000,,,-598.0910034179688,-6.354905128479004,2.28875994682312,596.6773681640625,596.6101684570312,0.09957216680049896,0.003365463577210903,0.0003,0.0003,0.09957622736692429
,,,,,320999,6623.627,1000,,,,,,,,,,
,,,,,321000,,,-597.6771850585938,-6.290250301361084,2.485093593597412,596.0096435546875,595.9028930664062,0.10009309649467468,-0.028237832710146904,0.0003,0.0003,0.10009199380874634
,,,,,321999,6770.539,1000,,,,,,,,,,
,,,,,322000,,,-602.6337890625,-6.217947006225586,2.264249801635742,601.5250854492188,601.8107299804688,0.0990835428237915,0.022579608485102654,0.0003,0.0003,0.09908784180879593
,,,,,322999,6618.137,1000,,,,,,,,,,
,,,,,323000,,,-595.8506469726562,-5.709541320800781,1.815557837486267,594.4796752929688,594.41650390625,0.09921734035015106,0.01379646547138691,0.0003,0.0003,0.09921985119581223
,,,,,323999,6716.303,1000,,,,,,,,,,
,,,,,324000,,,-602.5955200195312,-5.531327247619629,2.1955313682556152,601.3746337890625,601.0088500976562,0.09938745200634003,0.03774721175432205,0.0003,0.0003,0.09938617050647736
,,,,,324999,6738.306,1000,,,,,,,,,,
6684.185,150.61987,6827.167,6263.1377,1000.0,325000,,,-601.387939453125,-5.951733112335205,2.30214786529541,600.212890625,600.0921630859375,0.0996011346578598,-0.009301118552684784,0.0003,0.0003,0.09959956258535385
,,,,,325999,6760.8647,1000,,,,,,,,,,
,,,,,326000,,,-600.7640380859375,-6.426486492156982,2.7538347244262695,598.7808837890625,599.110107421875,0.09985718876123428,-0.03863883763551712,0.0003,0.0003,0.09985897690057755
,,,,,326999,6802.9365,1000,,,,,,,,,,
,,,,,327000,,,-601.6045532226562,-6.618764877319336,2.148510456085205,600.2695922851562,600.2933349609375,0.0999535620212555,-0.024896524846553802,0.0003,0.0003,0.09995656460523605
,,,,,327999,6727.888,1000,,,,,,,,,,
,,,,,328000,,,-610.49462890625,-5.408609390258789,3.2040491104125977,609.5780029296875,609.2115478515625,0.09911955147981644,0.04038262739777565,0.0003,0.0003,0.09911610186100006
,,,,,328999,6850.016,1000,,,,,,,,,,
,,,,,329000,,,-604.5804443359375,-5.830249309539795,2.1167736053466797,603.0335083007812,603.3287963867188,0.10043878853321075,0.007834924384951591,0.0003,0.0003,0.10043426603078842
,,,,,329999,5109.9062,1000,,,,,,,,,,
6678.7646,296.98288,6898.0156,5798.7295,1000.0,330000,,,-607.001953125,-5.965607643127441,5.741498947143555,605.5001220703125,605.8052978515625,0.1007857695221901,-0.006484168581664562,0.0003,0.0003,0.10078627616167068
,,,,,330999,6831.3706,1000,,,,,,,,,,
,,,,,331000,,,-606.3638916015625,-5.545007705688477,2.868685483932495,605.0790405273438,605.1641845703125,0.10060492157936096,0.019260669127106667,0.0003,0.0003,0.10060717910528183
,,,,,331999,6819.775,1000,,,,,,,,,,
,,,,,332000,,,-602.7793579101562,-6.048030376434326,2.304194450378418,601.0609130859375,601.1639404296875,0.10165086388587952,-0.011387282982468605,0.0003,0.0003,0.10165219753980637
,,,,,332999,6859.67,1000,,,,,,,,,,
,,,,,333000,,,-608.8816528320312,-5.475432395935059,2.862611770629883,607.49755859375,607.4609375,0.10133875161409378,0.0049231089651584625,0.0003,0.0003,0.10133817046880722
,,,,,333999,4257.414,1000,,,,,,,,,,
,,,,,334000,,,-603.7415161132812,-7.031818389892578,2.868828296661377,602.419921875,602.5211181640625,0.10201385617256165,-0.08346397429704666,0.0003,0.0003,0.10201507061719894
,,,,,334999,6891.2544,1000,,,,,,,,,,
6090.532,1568.5479,6856.0674,1547.2245,1000.0,335000,,,-612.4896240234375,-6.227451324462891,3.0715980529785156,611.5235595703125,611.4857177734375,0.10210909694433212,0.0005241958424448967,0.0003,0.0003,0.1021094098687172
,,,,,335999,6627.8906,1000,,,,,,,,,,
,,,,,336000,,,-609.9484252929688,-5.64171028137207,2.391594886779785,608.5186767578125,608.6026611328125,0.10174564272165298,0.024137435480952263,0.0003,0.0003,0.10174452513456345
,,,,,336999,6822.155,1000,,,,,,,,,,
,,,,,337000,,,-611.927001953125,-6.192954063415527,2.3218607902526855,610.3373413085938,610.68994140625,0.10095945745706558,-0.023010920733213425,0.0003,0.0003,0.10095702856779099
,,,,,337999,6815.539,1000,,,,,,,,,,
,,,,,338000,,,-605.8353271484375,-6.091516971588135,2.7818169593811035,604.7568359375,604.6021728515625,0.10103427618741989,-0.007020730525255203,0.0003,0.0003,0.10103249549865723
,,,,,338999,6736.4927,1000,,,,,,,,,,
,,,,,339000,,,-608.1642456054688,-6.133731842041016,2.4216256141662598,607.16455078125,607.0594482421875,0.09983467310667038,-0.01115999836474657,0.0003,0.0003,0.09983257949352264
,,,,,339999,6855.7026,1000,,,,,,,,,,
6230.9126,1804.6471,6941.9233,820.2292,1000.0,340000,,,-607.9644165039062,-5.912581443786621,2.9593586921691895,606.4388427734375,606.5913696289062,0.09963590651750565,0.016084687784314156,0.0003,0.0003,0.0996338352560997
,,,,,340999,6556.957,1000,,,,,,,,,,
,,,,,341000,,,-612.1622314453125,-5.918222427368164,2.38289475440979,610.6930541992188,610.884033203125,0.09980694204568863,-0.0028598466888070107,0.0003,0.0003,0.09980254620313644
,,,,,341999,6774.376,1000,,,,,,,,,,
,,,,,342000,,,-612.1737060546875,-5.820882320404053,3.39819598197937,610.6624755859375,610.4239501953125,0.10060545057058334,0.0043210433796048164,0.0003,0.0003,0.10060405731201172
,,,,,342999,6872.053,1000,,,,,,,,,,
,,,,,343000,,,-618.2249755859375,-5.956336975097656,2.4628567695617676,617.388427734375,617.179443359375,0.10131333768367767,0.02929881401360035,0.0003,0.0003,0.10131174325942993
,,,,,343999,6816.239,1000,,,,,,,,,,
,,,,,344000,,,-612.27001953125,-5.908673286437988,3.0087318420410156,610.9512939453125,611.189453125,0.1019560843706131,0.003486324567347765,0.0003,0.0003,0.1019531637430191
,,,,,344999,6619.9756,1000,,,,,,,,,,
6864.1064,106.14335,6985.18,6637.313,1000.0,345000,,,-620.4819946289062,-6.1083502769470215,2.8761892318725586,619.1490478515625,619.1130981445312,0.10308827459812164,-0.03853902593255043,0.0003,0.0003,0.10308584570884705
,,,,,345999,6826.1895,1000,,,,,,,,,,
,,,,,346000,,,-619.6467895507812,-6.216651439666748,2.1210427284240723,618.3031005859375,618.1931762695312,0.1040535569190979,0.0184530857950449,0.0003,0.0003,0.10405126959085464
,,,,,346999,6865.6274,1000,,,,,,,,,,
,,,,,347000,,,-620.4476318359375,-6.411430835723877,3.214927911758423,618.9443359375,618.95703125,0.10400345176458359,-0.03643376752734184,0.0003,0.0003,0.10400479286909103
,,,,,347999,6770.816,1000,,,,,,,,,,
,,,,,348000,,,-620.834228515625,-6.035152435302734,3.202486276626587,619.5386352539062,619.3259887695312,0.10326512157917023,-0.021732937544584274,0.0003,0.0003,0.10326457768678665
,,,,,348999,7002.446,1000,,,,,,,,,,
,,,,,349000,,,-616.9683227539062,-5.5329766273498535,2.3288276195526123,615.5123291015625,615.5045166015625,0.10352255403995514,0.010857485234737396,0.0003,0.0003,0.10352741181850433
,,,,,349999,6711.9214,1000,,,,,,,,,,
6782.9453,178.25069,6909.7603,6297.1113,1000.0,350000,,,-613.247314453125,-6.3525238037109375,4.431283950805664,611.4346923828125,611.8501586914062,0.10361336916685104,-0.045539915561676025,0.0003,0.0003,0.10361359268426895
,,,,,350999,6920.808,1000,,,,,,,,,,
,,,,,351000,,,-619.8048095703125,-6.335785865783691,3.8148326873779297,617.9791870117188,618.7647705078125,0.10405958443880081,-0.06150493398308754,0.0003,0.0003,0.10405801981687546
,,,,,351999,6751.082,1000,,,,,,,,,,
,,,,,352000,,,-619.4960327148438,-5.506144046783447,2.6025218963623047,617.95361328125,617.9290771484375,0.10408737510442734,-0.016413666307926178,0.0003,0.0003,0.10408724844455719
,,,,,352999,7015.8066,1000,,,,,,,,,,
,,,,,353000,,,-622.0809326171875,-5.97957706451416,3.607773780822754,620.8643188476562,620.9474487304688,0.1044221892952919,0.030030889436602592,0.0003,0.0003,0.10441842675209045
,,,,,353999,6957.201,1000,,,,,,,,,,
,,,,,354000,,,-626.2001342773438,-5.58658504486084,2.9756126403808594,625.2870483398438,625.4722900390625,0.10423918813467026,0.052423637360334396,0.0003,0.0003,0.10423588007688522
,,,,,354999,7029.592,1000,,,,,,,,,,
6326.4478,1004.54553,7069.949,4236.4507,1000.0,355000,,,-624.6061401367188,-5.717977523803711,3.3748292922973633,623.1758422851562,623.0119018554688,0.10415621101856232,0.014609839767217636,0.0003,0.0003,0.1041526347398758
,,,,,355999,7035.166,1000,,,,,,,,,,
,,,,,356000,,,-621.9676513671875,-6.311318397521973,2.73136043548584,620.5001831054688,620.4669189453125,0.10448954999446869,0.02329779788851738,0.0003,0.0003,0.1044916957616806
,,,,,356999,6955.769,1000,,,,,,,,,,
,,,,,357000,,,-627.8438720703125,-6.298515319824219,3.181183338165283,625.816162109375,625.9635009765625,0.10495109856128693,-0.03133092820644379,0.0003,0.0003,0.10495565086603165
,,,,,357999,5421.8726,1000,,,,,,,,,,
,,,,,358000,,,-623.7883911132812,-6.254737377166748,2.466310739517212,622.5607299804688,622.4982299804688,0.1050373837351799,-0.028038477525115013,0.0003,0.0003,0.105040542781353
,,,,,358999,6953.554,1000,,,,,,,,,,
,,,,,359000,,,-627.8468627929688,-5.970046043395996,3.7461280822753906,626.5028076171875,626.4406127929688,0.10510995984077454,-0.0033875624649226665,0.0003,0.0003,0.10510304570198059
,,,,,359999,6997.8,1000,,,,,,,,,,
6975.2656,140.67499,7153.753,6674.645,1000.0,360000,,,-624.9043579101562,-6.165428638458252,2.690969467163086,623.481201171875,623.727783203125,0.1052808091044426,-0.009930111467838287,0.0003,0.0003,0.10528173297643661
,,,,,360999,7066.2026,1000,,,,,,,,,,
,,,,,361000,,,-632.8989868164062,-5.470584869384766,2.692625045776367,631.5137939453125,631.9284057617188,0.10483435541391373,0.05878232419490814,0.0003,0.0003,0.10482773184776306
,,,,,361999,6997.446,1000,,,,,,,,,,
,,,,,362000,,,-623.5556640625,-6.038632869720459,3.5502512454986572,621.4512939453125,621.8497314453125,0.10482905805110931,-0.030073992908000946,0.0003,0.0003,0.10482998192310333
,,,,,362999,6956.5244,1000,,,,,,,,,,
,,,,,363000,,,-627.6605834960938,-5.833226203918457,3.473858118057251,626.6847534179688,626.7051391601562,0.10384460538625717,0.0022529035340994596,0.0003,0.0003,0.10384228080511093
,,,,,363999,6932.6523,1000,,,,,,,,,,
,,,,,364000,,,-629.00341796875,-6.001462459564209,2.2896859645843506,627.583740234375,627.6192626953125,0.10385987907648087,0.0014429688453674316,0.0003,0.0003,0.10386230796575546
,,,,,364999,7011.183,1000,,,,,,,,,,
7093.547,61.0319,7190.603,7021.816,1000.0,365000,,,-631.6242065429688,-5.647467613220215,2.6145098209381104,630.7495727539062,630.4886474609375,0.1042536273598671,0.041060641407966614,0.0003,0.0003,0.10425186157226562
,,,,,365999,6668.797,1000,,,,,,,,,,
,,,,,366000,,,-632.342041015625,-5.932688236236572,1.9774500131607056,630.8646850585938,630.8447265625,0.10438258200883865,-0.026939015835523605,0.0003,0.0003,0.10438278317451477
,,,,,366999,7073.3057,1000,,,,,,,,,,
,,,,,367000,,,-632.4398193359375,-6.02200984954834,3.343737840652466,631.0843505859375,631.3931274414062,0.10428415238857269,0.02466302178800106,0.0003,0.0003,0.10427972674369812
,,,,,367999,6438.89,1000,,,,,,,,,,
,,,,,368000,,,-636.4397583007812,-5.404367923736572,3.302046775817871,634.6904296875,634.651611328125,0.1043877825140953,0.043582189828157425,0.0003,0.0003,0.10438721626996994
,,,,,368999,7039.8423,1000,,,,,,,,,,
,,,,,369000,,,-630.7205810546875,-6.108839988708496,2.488802433013916,629.201171875,629.2702026367188,0.10450345277786255,-0.0225595161318779,0.0003,0.0003,0.10450726747512817
,,,,,369999,6922.547,1000,,,,,,,,,,
6490.5317,1355.0577,7158.793,2689.604,1000.0,370000,,,-631.5762329101562,-6.576167583465576,2.313400983810425,630.16064453125,630.3421630859375,0.10456930100917816,-0.017726916819810867,0.0003,0.0003,0.10456513613462448
,,,,,370999,7090.5283,1000,,,,,,,,,,
,,,,,371000,,,-640.2349243164062,-5.932792663574219,1.9073560237884521,639.169677734375,639.2384643554688,0.10477598756551743,-0.006130903959274292,0.0003,0.0003,0.10477558523416519
,,,,,371999,7168.4277,1000,,,,,,,,,,
,,,,,372000,,,-634.3056030273438,-5.578768253326416,2.4230446815490723,632.63330078125,632.62646484375,0.10392220318317413,0.03619258105754852,0.0003,0.0003,0.10391870886087418
,,,,,372999,5342.481,1000,,,,,,,,,,
,,,,,373000,,,-634.6430053710938,-5.861905574798584,2.6564271450042725,633.0818481445312,633.4356689453125,0.10545311868190765,0.007722873240709305,0.0003,0.0003,0.10544916987419128
,,,,,373999,7088.13,1000,,,,,,,,,,
,,,,,374000,,,-640.046630859375,-5.886941432952881,2.9055631160736084,638.706298828125,638.5020751953125,0.10438138991594315,0.03164217621088028,0.0003,0.0003,0.10438311100006104
,,,,,374999,7102.229,1000,,,,,,,,,,
7071.4272,46.757088,7147.7197,6979.0664,1000.0,375000,,,-642.3814697265625,-5.851747035980225,2.9819958209991455,640.9111328125,641.0930786132812,0.10505443811416626,0.028918487951159477,0.0003,0.0003,0.10505599528551102
,,,,,375999,7056.3115,1000,,,,,,,,,,
,,,,,376000,,,-638.087890625,-6.017867088317871,4.281718730926514,637.2058715820312,636.7867431640625,0.10478740185499191,0.017111970111727715,0.0003,0.0003,0.10478855669498444
,,,,,376999,7042.272,1000,,,,,,,,,,
,,,,,377000,,,-639.7202758789062,-5.706249713897705,6.699689865112305,638.6610107421875,639.1351318359375,0.10445156693458557,-0.008172696456313133,0.0003,0.0003,0.10445328801870346
,,,,,377999,7129.3184,1000,,,,,,,,,,
,,,,,378000,,,-634.6920166015625,-6.092073440551758,3.115147590637207,633.262939453125,633.1614990234375,0.10427624732255936,-0.012112051248550415,0.0003,0.0003,0.10427378863096237
,,,,,378999,6795.3037,1000,,,,,,,,,,
,,,,,379000,,,-634.74169921875,-5.943958759307861,2.983335494995117,633.432861328125,633.3262329101562,0.10563424229621887,0.034515734761953354,0.0003,0.0003,0.10563293099403381
,,,,,379999,7103.8716,1000,,,,,,,,,,
7019.072,75.705635,7091.8135,6826.889,1000.0,380000,,,-641.3711547851562,-5.705158233642578,3.7406938076019287,640.3677368164062,640.5181884765625,0.1056198850274086,0.01571810618042946,0.0003,0.0003,0.10561739653348923
,,,,,380999,6819.152,1000,,,,,,,,,,
,,,,,381000,,,-639.2804565429688,-5.977449417114258,2.5190846920013428,637.7802734375,637.84765625,0.10520169138908386,0.016691312193870544,0.0003,0.0003,0.10520003736019135
,,,,,381999,7168.3267,1000,,,,,,,,,,
,,,,,382000,,,-644.0738525390625,-6.170330047607422,2.6710493564605713,642.4979248046875,642.1318969726562,0.10457680374383926,-0.0011647064238786697,0.0003,0.0003,0.10457857698202133
,,,,,382999,7103.128,1000,,,,,,,,,,
,,,,,383000,,,-634.945068359375,-6.192508697509766,2.490941047668457,633.08203125,633.2783813476562,0.10413897782564163,-0.02881070040166378,0.0003,0.0003,0.10414044559001923
,,,,,383999,7053.664,1000,,,,,,,,,,
