Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,42000,,,8.112772941589355,6.963747501373291,7.124230861663818,80.88224029541016,0.9546250000000001,9.97915625e-05
,,,,,42429,240.0,2042,,,,,,
,,,,,42886,120.0,1842,,,,,,
,,,,,43000,,,4.578072547912598,6.677286148071289,7.261003017425537,67.91133117675781,0.9525625,9.968739583333334e-05
,,,,,43398,270.0,2066,,,,,,
,,,,,43807,140.0,1650,,,,,,
,,,,,44000,,,3.157132148742676,5.963466644287109,5.628176689147949,64.23870849609375,0.9505,9.958322916666667e-05
,,,,,44212,200.0,1642,,,,,,
,,,,,44715,280.0,2026,,,,,,
,,,,,45000,,,8.083395004272461,8.353352546691895,9.574905395507812,245.29385375976562,0.9484375,9.947906250000001e-05
,,,,,45163,200.0,1794,,,,,,
,,,,,45641,210.0,1914,,,,,,
,,,,,46000,,,5.853248596191406,8.975061416625977,8.63073444366455,137.04373168945312,0.946375,9.937489583333334e-05
,,,,,46176,250.0,2154,,,,,,
,,,,,46761,290.0,2338,,,,,,
,,,,,47000,,,4.043828964233398,8.36770248413086,8.065404891967773,92.4527587890625,0.9443125,9.927072916666668e-05
,,,,,47228,240.0,1882,,,,,,
,,,,,47751,220.0,2114,,,,,,
,,,,,48000,,,2.1878366470336914,9.594822883605957,9.343057632446289,61.00705337524414,0.94225,9.916656250000001e-05
,,,,,48275,340.0,2122,,,,,,
,,,,,48665,170.0,1562,,,,,,
,,,,,49000,,,2.947314977645874,8.057921409606934,7.666927337646484,122.27888488769531,0.9401875,9.906239583333335e-05
,,,,,49065,250.0,1618,,,,,,
,,,,,49563,300.0,2002,,,,,,
180.0,0.0,180.0,180.0,2370.0,50000,,,1.6279292106628418,9.206689834594727,8.390549659729004,142.87646484375,0.938125,9.895822916666668e-05
,,,,,50066,260.0,2026,,,,,,
,,,,,50526,240.0,1842,,,,,,
,,,,,51000,,,3.725131034851074,11.935018539428711,12.022658348083496,101.88033294677734,0.9360625,9.88540625e-05
,,,,,51030,210.0,2042,,,,,,
,,,,,51498,150.0,1898,,,,,,
,,,,,51985,300.0,1970,,,,,,
,,,,,52000,,,4.2560038566589355,10.877370834350586,10.445760726928711,83.52503967285156,0.9339999999999999,9.874989583333334e-05
,,,,,52495,170.0,2066,,,,,,
,,,,,52948,210.0,1810,,,,,,
,,,,,53000,,,5.002695083618164,10.913480758666992,11.021350860595703,101.45616149902344,0.9319375,9.864572916666666e-05
,,,,,53436,340.0,1978,,,,,,
,,,,,53916,330.0,1930,,,,,,
,,,,,54000,,,6.958571434020996,10.418140411376953,10.650487899780273,166.1191864013672,0.929875,9.85415625e-05
,,,,,54427,280.0,2058,,,,,,
,,,,,54896,270.0,1898,,,,,,
,,,,,55000,,,1.740206241607666,14.760028839111328,14.265552520751953,104.1821060180664,0.9278125,9.843739583333333e-05
,,,,,55483,760.0,2378,,,,,,
,,,,,55939,180.0,1842,,,,,,
,,,,,56000,,,2.309255599975586,13.586557388305664,14.027966499328613,123.5269546508789,0.92575,9.833322916666668e-05
,,,,,56387,180.0,1794,,,,,,
,,,,,56873,260.0,1946,,,,,,
,,,,,57000,,,3.5280704498291016,13.497522354125977,13.235066413879395,76.97796630859375,0.9236875,9.82290625e-05
,,,,,57300,310.0,1714,,,,,,
,,,,,57807,210.0,2034,,,,,,
,,,,,58000,,,8.185446739196777,12.962100982666016,13.056112289428711,147.79685974121094,0.921625,9.812489583333335e-05
,,,,,58283,310.0,1906,,,,,,
,,,,,58856,470.0,2314,,,,,,
,,,,,59000,,,9.1696138381958,14.683830261230469,15.27140998840332,231.48448181152344,0.9195625000000001,9.802072916666668e-05
,,,,,59218,120.0,1466,,,,,,
,,,,,59739,340.0,2106,,,,,,
680.0,228.56071,830.0,240.0,2942.8,60000,,,3.8987035751342773,15.519880294799805,15.259241104125977,95.37407684326172,0.9175,9.79165625e-05
,,,,,60119,200.0,1522,,,,,,
,,,,,60640,370.0,2114,,,,,,
,,,,,61000,,,50.664329528808594,15.8050537109375,17.286579132080078,396.3443603515625,0.9154375,9.781239583333333e-05
,,,,,61088,170.0,1794,,,,,,
,,,,,61530,250.0,1770,,,,,,
,,,,,61971,170.0,1794,,,,,,
,,,,,62000,,,4.218374252319336,17.505231857299805,17.242660522460938,145.7119140625,0.913375,9.770822916666668e-05
,,,,,62417,220.0,1810,,,,,,
,,,,,62928,200.0,2074,,,,,,
,,,,,63000,,,19.17856216430664,15.157927513122559,15.244620323181152,211.27711486816406,0.9113125,9.76040625e-05
,,,,,63422,260.0,1986,,,,,,
,,,,,63888,210.0,1874,,,,,,
,,,,,64000,,,1.1649601459503174,15.285938262939453,15.177911758422852,79.87089538574219,0.90925,9.749989583333335e-05
,,,,,64523,310.0,2570,,,,,,
,,,,,64982,280.0,1842,,,,,,
,,,,,65000,,,7.103095054626465,17.443492889404297,16.54228973388672,172.30943298339844,0.9071875,9.739572916666667e-05
,,,,,65464,240.0,1946,,,,,,
,,,,,65868,150.0,1642,,,,,,
,,,,,66000,,,5.197400093078613,19.10733413696289,18.509761810302734,163.28738403320312,0.905125,9.72915625e-05
,,,,,66282,280.0,1682,,,,,,
,,,,,66792,250.0,2066,,,,,,
,,,,,67000,,,12.030633926391602,17.384674072265625,17.55930519104004,205.08460998535156,0.9030625,9.718739583333334e-05
,,,,,67172,240.0,1538,,,,,,
,,,,,67719,270.0,2194,,,,,,
,,,,,68000,,,3.902303457260132,22.09503173828125,21.83481216430664,121.04344940185547,0.901,9.708322916666667e-05
,,,,,68161,230.0,1786,,,,,,
,,,,,68650,260.0,1954,,,,,,
,,,,,69000,,,9.327187538146973,18.41806983947754,18.739608764648438,164.73133850097656,0.8989375,9.69790625e-05
,,,,,69181,220.0,2146,,,,,,
,,,,,69708,280.0,2114,,,,,,
581.0,272.5601,890.0,300.0,2445.2,70000,,,7.187860488891602,17.117704391479492,17.79437255859375,124.05186462402344,0.896875,9.687489583333333e-05
,,,,,70284,260.0,2314,,,,,,
,,,,,70769,270.0,1954,,,,,,
,,,,,71000,,,4.294458389282227,17.30933380126953,16.756084442138672,168.75375366210938,0.8948125,9.677072916666667e-05
,,,,,71196,190.0,1738,,,,,,
,,,,,71717,260.0,2098,,,,,,
,,,,,72000,,,2.592137336730957,17.547420501708984,17.941612243652344,99.62680053710938,0.89275,9.66665625e-05
,,,,,72343,330.0,2514,,,,,,
,,,,,72771,240.0,1738,,,,,,
,,,,,73000,,,3.6204748153686523,15.155527114868164,15.329069137573242,99.12254333496094,0.8906875,9.656239583333334e-05
,,,,,73241,240.0,1906,,,,,,
,,,,,73741,260.0,2002,,,,,,
,,,,,74000,,,77.4881591796875,20.365602493286133,22.144575119018555,403.4910888671875,0.888625,9.645822916666667e-05
,,,,,74192,220.0,1826,,,,,,
,,,,,74605,240.0,1674,,,,,,
,,,,,75000,,,3.0342040061950684,20.046459197998047,20.044506072998047,119.88872528076172,0.8865625,9.635406250000001e-05
,,,,,75053,220.0,1818,,,,,,
,,,,,75541,190.0,1978,,,,,,
,,,,,75961,260.0,1690,,,,,,
,,,,,76000,,,1.7133375406265259,19.0107421875,19.46942138671875,196.96090698242188,0.8845,9.624989583333334e-05
,,,,,76469,260.0,2034,,,,,,
,,,,,76936,280.0,1882,,,,,,
,,,,,77000,,,9.024916648864746,17.472286224365234,16.851642608642578,182.30079650878906,0.8824375,9.614572916666667e-05
,,,,,77411,240.0,1906,,,,,,
,,,,,77756,120.0,1394,,,,,,
,,,,,78000,,,1.3977270126342773,17.652965545654297,17.440732955932617,76.51090240478516,0.880375,9.60415625e-05
,,,,,78202,200.0,1794,,,,,,
,,,,,78738,260.0,2170,,,,,,
,,,,,79000,,,2.4585862159729004,18.810832977294922,19.33945083618164,157.762451171875,0.8783125,9.593739583333334e-05
,,,,,79180,240.0,1770,,,,,,
,,,,,79559,170.0,1514,,,,,,
672.0,242.84975,900.0,200.0,2640.4,80000,,,3.106721878051758,18.67829132080078,17.61821937561035,253.74562072753906,0.87625,9.583322916666667e-05
,,,,,80103,330.0,2178,,,,,,
,,,,,80553,220.0,1802,,,,,,
,,,,,81000,,,7.339076042175293,19.12533950805664,19.270977020263672,175.142822265625,0.8741875,9.57290625e-05
,,,,,81030,260.0,1922,,,,,,
,,,,,81775,340.0,3002,,,,,,
,,,,,82000,,,2.0832650661468506,18.833303451538086,18.70115089416504,88.9813003540039,0.872125,9.562489583333334e-05
,,,,,82267,260.0,1978,,,,,,
,,,,,82755,240.0,1970,,,,,,
,,,,,83000,,,4.808969974517822,24.34787368774414,23.967382431030273,182.7984161376953,0.8700625,9.552072916666667e-05
,,,,,83272,360.0,2090,,,,,,
,,,,,83783,360.0,2050,,,,,,
,,,,,84000,,,4.464872360229492,20.270206451416016,19.13394546508789,368.79486083984375,0.868,9.541656250000001e-05
,,,,,84426,290.0,2570,,,,,,
,,,,,84841,250.0,1682,,,,,,
,,,,,85000,,,77.20609283447266,24.25653839111328,24.38943862915039,406.821533203125,0.8659375,9.531239583333334e-05
,,,,,85356,280.0,2058,,,,,,
,,,,,86000,,,2.0148582458496094,16.733989715576172,16.89068603515625,95.88127899169922,0.863875,9.520822916666667e-05
,,,,,86039,350.0,2746,,,,,,
,,,,,86552,270.0,2074,,,,,,
,,,,,87000,,,3.084719657897949,24.562068939208984,24.262664794921875,127.44658660888672,0.8618125,9.51040625e-05
,,,,,87024,220.0,1906,,,,,,
,,,,,87501,270.0,1938,,,,,,
,,,,,87987,230.0,1954,,,,,,
,,,,,88000,,,3.8289737701416016,21.629440307617188,21.649686813354492,115.430419921875,0.85975,9.499989583333334e-05
,,,,,88457,210.0,1906,,,,,,
,,,,,88908,360.0,1826,,,,,,
,,,,,89000,,,2.5763680934906006,20.14031410217285,20.25021743774414,109.5397720336914,0.8576875,9.489572916666667e-05
424.0,145.27216,620.0,280.0,2164.4,90000,,,6.387589454650879,19.810911178588867,19.463281631469727,131.468017578125,0.855625,9.479156250000001e-05
,,,,,90021,1190.0,4482,,,,,,
,,,,,90449,240.0,1714,,,,,,
,,,,,90841,150.0,1578,,,,,,
,,,,,91000,,,3.836670398712158,21.245487213134766,21.742650985717773,140.31495666503906,0.8535625,9.468739583333334e-05
,,,,,91345,250.0,2042,,,,,,
,,,,,91887,250.0,2194,,,,,,
,,,,,92000,,,3.2629241943359375,22.196514129638672,21.603130340576172,198.82742309570312,0.8515,9.458322916666668e-05
,,,,,92328,240.0,1770,,,,,,
,,,,,92908,380.0,2338,,,,,,
,,,,,93000,,,2.2471437454223633,24.82823371887207,24.21944236755371,173.98202514648438,0.8494375000000001,9.447906250000001e-05
,,,,,93393,150.0,1954,,,,,,
,,,,,93891,280.0,2018,,,,,,
,,,,,94000,,,5.124641418457031,25.443042755126953,25.837913513183594,130.516845703125,0.847375,9.437489583333334e-05
,,,,,94527,490.0,2570,,,,,,
,,,,,94947,260.0,1698,,,,,,
,,,,,95000,,,3.3288397789001465,22.042526245117188,20.948230743408203,311.0303955078125,0.8453125,9.427072916666667e-05
,,,,,95445,270.0,1994,,,,,,
,,,,,95940,230.0,2002,,,,,,
,,,,,96000,,,17.412755966186523,21.83984375,22.22439956665039,272.2334289550781,0.84325,9.41665625e-05
,,,,,96236,130.0,1210,,,,,,
,,,,,97000,,,36.3171501159668,25.440753936767578,26.7041015625,287.724853515625,0.8411875,9.406239583333334e-05
,,,,,97026,1110.0,3162,,,,,,
,,,,,97352,210.0,1330,,,,,,
,,,,,97870,290.0,2074,,,,,,
,,,,,98000,,,5.4747748374938965,22.17864990234375,22.229280471801758,160.86746215820312,0.839125,9.395822916666667e-05
,,,,,98376,280.0,2026,,,,,,
,,,,,98893,390.0,2090,,,,,,
,,,,,99000,,,5.51135778427124,26.41397476196289,25.383197784423828,403.3958435058594,0.8370625,9.385406250000001e-05
,,,,,99322,180.0,1730,,,,,,
,,,,,99866,310.0,2202,,,,,,
297.0,19.51922,310.0,260.0,1941.2,100000,,,126.06961059570312,30.33078956604004,32.161373138427734,447.4940185546875,0.835,9.374989583333334e-05
,,,,,100376,240.0,2058,,,,,,
,,,,,100890,300.0,2082,,,,,,
,,,,,101000,,,6.57908296585083,27.979446411132812,28.50497817993164,214.68614196777344,0.8329375,9.364572916666668e-05
,,,,,101429,300.0,2162,,,,,,
,,,,,101984,340.0,2226,,,,,,
,,,,,102000,,,9.936233520507812,25.915361404418945,26.97879981994629,311.8688049316406,0.830875,9.35415625e-05
,,,,,102489,320.0,2026,,,,,,
,,,,,103000,,,1.6615560054779053,25.291324615478516,24.97936248779297,114.48628234863281,0.8288125,9.343739583333334e-05
,,,,,103013,280.0,2122,,,,,,
,,,,,103607,350.0,2394,,,,,,
,,,,,104000,,,18.65131378173828,28.017810821533203,28.497474670410156,330.67578125,0.82675,9.333322916666666e-05
,,,,,104294,760.0,2778,,,,,,
,,,,,104869,260.0,2322,,,,,,
,,,,,105000,,,3.8924574851989746,25.766895294189453,25.73519515991211,145.26046752929688,0.8246875,9.32290625e-05
,,,,,105461,710.0,2378,,,,,,
,,,,,106000,,,102.67049407958984,27.676353454589844,29.088909149169922,847.5452270507812,0.8226249999999999,9.312489583333333e-05
,,,,,106082,650.0,2490,,,,,,
,,,,,106611,250.0,2114,,,,,,
,,,,,107000,,,84.1693344116211,26.587791442871094,28.646474838256836,494.9856262207031,0.8205625,9.302072916666668e-05
,,,,,107059,270.0,1818,,,,,,
,,,,,107566,270.0,2034,,,,,,
,,,,,108000,,,5.577981948852539,28.321468353271484,29.20901870727539,299.8717041015625,0.8185,9.29165625e-05
,,,,,108050,240.0,1946,,,,,,
,,,,,108506,330.0,1842,,,,,,
,,,,,109000,,,11.406635284423828,32.187496185302734,31.927196502685547,167.01687622070312,0.8164374999999999,9.281239583333335e-05
,,,,,109012,230.0,2034,,,,,,
,,,,,109466,240.0,1834,,,,,,
,,,,,109960,290.0,2002,,,,,,
313.0,138.06158,520.0,150.0,2243.6,110000,,,5.636293888092041,30.43151092529297,30.896337509155273,229.14857482910156,0.8143750000000001,9.270822916666668e-05
,,,,,110386,230.0,1722,,,,,,
,,,,,110865,330.0,1946,,,,,,
,,,,,111000,,,46.765235900878906,26.97523307800293,28.50128936767578,369.94281005859375,0.8123125,9.26040625e-05
,,,,,111322,260.0,1842,,,,,,
,,,,,111857,270.0,2154,,,,,,
,,,,,112000,,,6.063446044921875,27.39499282836914,27.680946350097656,228.72726440429688,0.81025,9.249989583333333e-05
,,,,,112402,580.0,2210,,,,,,
,,,,,112883,310.0,1938,,,,,,
,,,,,113000,,,5.699991226196289,32.00183868408203,32.224281311035156,183.8747100830078,0.8081875000000001,9.239572916666666e-05
,,,,,113817,660.0,3738,,,,,,
,,,,,114000,,,3.160829544067383,24.114151000976562,24.662391662597656,170.0234832763672,0.806125,9.22915625e-05
,,,,,114352,290.0,2154,,,,,,
,,,,,114774,280.0,1698,,,,,,
,,,,,115000,,,3.4162769317626953,28.993995666503906,28.460586547851562,154.69473266601562,0.8040625,9.218739583333333e-05
,,,,,115236,230.0,1866,,,,,,
,,,,,115667,290.0,1730,,,,,,
,,,,,116000,,,3.7224552631378174,33.548526763916016,33.424339294433594,163.16744995117188,0.802,9.208322916666667e-05
,,,,,116052,220.0,1546,,,,,,
,,,,,116457,250.0,1642,,,,,,
,,,,,116924,230.0,1890,,,,,,
,,,,,117000,,,5.849015235900879,27.841766357421875,27.167972564697266,184.94595336914062,0.7999375,9.19790625e-05
,,,,,117334,200.0,1666,,,,,,
,,,,,117986,600.0,2610,,,,,,
,,,,,118000,,,13.069807052612305,30.69249153137207,30.02569580078125,268.7121276855469,0.797875,9.187489583333334e-05
,,,,,118650,470.0,2674,,,,,,
,,,,,119000,,,5.354410171508789,28.118371963500977,28.53012466430664,197.84922790527344,0.7958125,9.177072916666667e-05
,,,,,119148,150.0,1994,,,,,,
,,,,,119619,240.0,1890,,,,,,
467.0,96.85556,710.0,380.0,2325.2,120000,,,5.538350582122803,27.048336029052734,27.552818298339844,207.5596923828125,0.79375,9.16665625e-05
,,,,,120043,230.0,1706,,,,,,
,,,,,120519,280.0,1906,,,,,,
,,,,,120850,220.0,1346,,,,,,
,,,,,121000,,,7.701875686645508,27.69605255126953,28.592973709106445,337.91290283203125,0.7916875,9.156239583333333e-05
,,,,,121246,280.0,1602,,,,,,
,,,,,121803,290.0,2242,,,,,,
,,,,,122000,,,3.921243906021118,32.09532165527344,32.157135009765625,178.98472595214844,0.789625,9.145822916666667e-05
,,,,,122291,220.0,1954,,,,,,
,,,,,122703,280.0,1666,,,,,,
,,,,,123000,,,5.246767997741699,35.011539459228516,34.60334777832031,193.10076904296875,0.7875625,9.13540625e-05
,,,,,123099,260.0,1610,,,,,,
,,,,,123512,250.0,1666,,,,,,
,,,,,123996,410.0,1954,,,,,,
,,,,,124000,,,8.681587219238281,32.75355911254883,33.30106735229492,307.93707275390625,0.7855,9.124989583333334e-05
,,,,,124502,360.0,2050,,,,,,
,,,,,124956,220.0,1834,,,,,,
,,,,,125000,,,58.785682678222656,32.11298751831055,33.901031494140625,460.1809387207031,0.7834375,9.114572916666667e-05
,,,,,125687,470.0,2954,,,,,,
,,,,,126000,,,5.582310199737549,35.696319580078125,35.352821350097656,178.71229553222656,0.781375,9.10415625e-05
,,,,,126074,270.0,1562,,,,,,
,,,,,126708,1030.0,2562,,,,,,
,,,,,127000,,,1273.7164306640625,34.315643310546875,40.721229553222656,2724.5908203125,0.7793125,9.093739583333334e-05
,,,,,127211,380.0,2026,,,,,,
,,,,,127745,420.0,2154,,,,,,
,,,,,128000,,,4.1062211990356445,30.066207885742188,30.045774459838867,196.77320861816406,0.77725,9.083322916666667e-05
,,,,,128158,150.0,1666,,,,,,
,,,,,128849,1160.0,2786,,,,,,
,,,,,129000,,,2.93939471244812,31.389970779418945,31.11163330078125,141.5847625732422,0.7751875,9.072906250000001e-05
,,,,,129344,230.0,1986,,,,,,
606.0,313.5347,1070.0,350.0,2432.4,130000,,,6.03831148147583,32.68046951293945,33.814327239990234,362.035888671875,0.7731250000000001,9.062489583333333e-05
,,,,,130038,520.0,2802,,,,,,
,,,,,130665,500.0,2514,,,,,,
,,,,,130986,140.0,1306,,,,,,
,,,,,131000,,,5.5091753005981445,32.733787536621094,31.881959915161133,253.08326721191406,0.7710625,9.052072916666667e-05
,,,,,131413,250.0,1730,,,,,,
,,,,,131949,400.0,2170,,,,,,
,,,,,132000,,,5.067775726318359,30.307415008544922,30.674968719482422,220.18519592285156,0.769,9.04165625e-05
,,,,,132436,240.0,1954,,,,,,
,,,,,132913,330.0,1922,,,,,,
,,,,,133000,,,2.269782066345215,28.151037216186523,28.554561614990234,156.55819702148438,0.7669375,9.031239583333334e-05
,,,,,133345,270.0,1738,,,,,,
,,,,,133803,300.0,1834,,,,,,
,,,,,134000,,,3.153721809387207,31.10660171508789,31.63677978515625,232.48822021484375,0.764875,9.020822916666667e-05
,,,,,134204,160.0,1626,,,,,,
,,,,,134721,350.0,2074,,,,,,
,,,,,135000,,,5.657356262207031,40.011260986328125,39.81385803222656,188.78662109375,0.7628125,9.010406250000001e-05
,,,,,135188,330.0,1882,,,,,,
,,,,,135685,200.0,1986,,,,,,
,,,,,136000,,,6.275676727294922,32.637184143066406,32.70201110839844,195.05618286132812,0.76075,8.999989583333334e-05
,,,,,136084,230.0,1602,,,,,,
,,,,,136554,320.0,1898,,,,,,
,,,,,137000,,,3.950955867767334,31.102922439575195,29.900218963623047,328.53656005859375,0.7586875,8.989572916666668e-05
,,,,,137071,270.0,2074,,,,,,
,,,,,137582,330.0,2066,,,,,,
,,,,,138000,,,4.686492443084717,33.066810607910156,32.75452423095703,221.11070251464844,0.756625,8.979156250000001e-05
,,,,,138367,490.0,3138,,,,,,
,,,,,138876,250.0,2058,,,,,,
,,,,,139000,,,3.9844863414764404,31.264625549316406,31.625303268432617,213.0137481689453,0.7545625,8.968739583333334e-05
,,,,,139368,320.0,1994,,,,,,
,,,,,139786,340.0,1674,,,,,,
256.0,38.262253,300.0,210.0,2374.8,140000,,,3.3434438705444336,25.68279457092285,25.674732208251953,113.23985290527344,0.7525,8.958322916666667e-05
,,,,,140205,220.0,1682,,,,,,
,,,,,140952,640.0,3002,,,,,,
,,,,,141000,,,5.867217540740967,29.88833236694336,30.51552963256836,292.5432434082031,0.7504375,8.94790625e-05
,,,,,141573,370.0,2506,,,,,,
,,,,,142000,,,125.84081268310547,39.15918731689453,40.60004425048828,469.3489990234375,0.748375,8.937489583333334e-05
,,,,,142046,200.0,1914,,,,,,
,,,,,142519,270.0,1906,,,,,,
,,,,,143000,,,53.8457145690918,35.220481872558594,35.78105926513672,333.84942626953125,0.7463125,8.927072916666667e-05
,,,,,143049,380.0,2130,,,,,,
,,,,,143745,800.0,2810,,,,,,
,,,,,144000,,,3.129897117614746,37.076053619384766,36.443294525146484,185.83517456054688,0.74425,8.916656250000001e-05
,,,,,144404,550.0,2650,,,,,,
,,,,,144811,230.0,1658,,,,,,
,,,,,145000,,,4.973796367645264,33.803932189941406,33.06694030761719,226.24740600585938,0.7421875,8.906239583333334e-05
,,,,,145251,280.0,1762,,,,,,
