Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-89.76539,37.441833,-37.90269,-124.94507,1000.0,-147.52646,73.84735,-54.323174,-267.35266,1000.0,-0.9963222146034241,17.66352081298828,270000,560.2544355392456,,53
-52.521687,70.10632,28.895359,-142.2281,1000.0,-76.78447,33.874405,-32.494125,-115.81704,1000.0,0.3583003282546997,14.681286811828613,275000,570.0967073440552,,54
-28.706375,7.002855,-21.394571,-38.147007,1000.0,-78.95888,58.279263,11.470543,-159.36162,1000.0,0.9245089888572693,13.378089904785156,280000,578.7518119812012,,55
-44.602947,53.232285,26.220701,-102.117325,1000.0,-25.924536,56.01984,37.149395,-117.2736,1000.0,4.129032611846924,11.171276092529297,285000,589.7232842445374,,56
-29.773062,19.4288,-10.207121,-56.262253,1000.0,-38.578407,18.657541,-15.270027,-71.003105,1000.0,-2.5678555965423584,11.367354393005371,290000,598.9650943279266,,57
10.592114,29.03022,31.847223,-30.454117,1000.0,-36.838623,27.693893,8.824137,-67.25964,1000.0,2.583019971847534,12.616059303283691,295000,608.3583164215088,,58
10.793376,101.89406,121.693756,-124.3401,1000.0,-61.53634,72.44364,45.889847,-157.37918,1000.0,-2.4507694244384766,14.603320121765137,300000,619.3512032032013,,59
49.77981,24.537615,70.91441,15.376858,1000.0,-26.182209,53.578564,22.02557,-116.715744,1000.0,1.4120497703552246,19.159717559814453,305000,628.755678653717,,60
-19.953514,102.60318,124.88388,-99.9692,1000.0,22.924482,32.622364,59.817993,-33.061035,1000.0,1.6030489206314087,11.686039924621582,310000,637.8988285064697,,61
24.24043,61.233242,108.868645,-33.97381,1000.0,90.6157,49.10333,158.93777,18.308914,1000.0,2.468641519546509,13.037654876708984,315000,648.9463038444519,,62
89.16388,26.334728,114.511444,52.85956,1000.0,17.775629,42.873486,92.05099,-26.449673,1000.0,-6.618128776550293,11.897982597351074,320000,658.5340020656586,,63
127.53306,75.755646,234.61981,71.21556,1000.0,27.755575,103.45762,166.8689,-123.62532,1000.0,3.136399030685425,19.02127456665039,325000,668.9314150810242,,64
138.42566,44.049435,172.05354,76.19803,1000.0,98.86101,73.52651,209.88968,-14.34539,1000.0,11.02402114868164,28.509599685668945,330000,678.7355101108551,,65
123.377174,38.171688,160.37976,70.83586,1000.0,132.85721,34.63043,193.20248,98.0177,1000.0,4.408292770385742,15.577844619750977,335000,690.0361568927765,,66
102.31403,43.811966,150.1547,44.29552,1000.0,80.110985,85.41124,145.3951,-88.67294,1000.0,-6.116049289703369,21.982465744018555,340000,700.1778984069824,,67
106.973946,105.84039,182.28706,-42.70597,1000.0,152.11978,35.95316,201.85022,92.265564,1000.0,2.176523447036743,14.754165649414062,345000,709.3522217273712,,68
132.18509,40.98734,182.41501,82.017,1000.0,150.79463,52.75029,222.85194,79.30429,1000.0,2.1824374198913574,18.2088623046875,350000,720.3786816596985,,69
