Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-290.86002,59.365746,-234.91582,-373.04578,1000.0,-279.39142,45.56024,-223.85121,-327.54385,1000.0,-35.074623107910156,450000,1051.9768579006195,,89
-323.9548,53.217987,-252.19868,-379.4931,1000.0,-358.732,19.600122,-323.44962,-378.4371,1000.0,-45.58776092529297,455000,1063.8668179512024,,90
-318.5359,51.36795,-273.46152,-390.41095,1000.0,-316.0027,78.264854,-198.63594,-393.86694,1000.0,-40.1721305847168,460000,1075.1166942119598,,91
-336.80515,1.8471595,-334.26215,-338.59418,1000.0,-276.7936,22.526207,-243.93561,-304.3039,1000.0,-35.55320358276367,465000,1086.371741771698,,92
-282.46985,22.276258,-266.18076,-313.96704,1000.0,-302.09323,41.77247,-263.82126,-354.97644,1000.0,-38.40573501586914,470000,1098.0778226852417,,93
-239.19104,29.803478,-199.56262,-271.43756,1000.0,-289.81512,53.11121,-209.19366,-353.43097,1000.0,-36.83073806762695,475000,1109.7268373966217,,94
-271.79507,67.878555,-220.96042,-367.73282,1000.0,-284.13434,65.063644,-175.74684,-379.36682,1000.0,-35.310855865478516,480000,1120.3647315502167,,95
-267.54688,29.546337,-226.80203,-295.94257,1000.0,-258.57675,35.789734,-215.71924,-324.41925,1000.0,-32.476993560791016,485000,1131.1668531894684,,96
-246.99005,21.116177,-225.57733,-275.72308,1000.0,-277.04706,37.72615,-215.7696,-318.98175,1000.0,-35.04923629760742,490000,1142.7833161354065,,97
-205.17693,33.401604,-168.58957,-249.34578,1000.0,-226.28975,58.082893,-146.7447,-301.91742,1000.0,-28.376258850097656,495000,1152.9862279891968,,98
-195.86342,50.039104,-144.99347,-263.90186,1000.0,-228.00835,56.18475,-150.46661,-299.17633,1000.0,-28.740087509155273,500000,1164.7659194469452,,99
